Gender,Marital_status,Nationality,Age_at_enrollment,Debtor,Scholarship_holder,Tuition_fees_up_to_date,Mothers_qualification,Fathers_qualification,Mothers_occupation,Fathers_occupation,Displaced,Attendance,Educational_special_needs,International,Application_mode,Application_order,Previous_qualification,Course,Previous_qualification_(grade),Admission_grade,Curricular_units_1st_sem_(enrolled),Curricular_units_2nd_sem_(enrolled),Curricular_units_1st_sem_(evaluations),Curricular_units_2nd_sem_(evaluations),Curricular_units_1st_sem_(approved),Curricular_units_2nd_sem_(approved),Curricular_units_1st_sem_(grade),Curricular_units_2nd_sem_(grade),GDP,Inflation_rate,Unemployment_rate,Target,Curricular_units_1st_sem_(credited),Curricular_units_2nd_sem_(credited),Curricular_units_1st_sem_(without_evaluations),Curricular_units_2nd_sem_(without_evaluations)
0,3,1,17,0,0,0,3,4,7,3,0,1,0,0,2,1,4,4,165.94357356427426,162.37325842247063,3,4,3,4,3,4,15.534029925033801,16.099208152616157,1.4026793129334716,2.032099877049429,3.4850099171956277,Dropout,0,0,0,0
0,1,1,18,0,0,0,3,6,6,7,1,0,0,0,3,1,4,6,163.1011360371858,165.16722381584128,5,5,6,5,2,3,12.659252468468804,13.78041105659619,2.624338641327006,1.2036614590365375,2.8722191420021455,Graduate,0,0,0,0
1,3,1,17,0,1,0,2,6,8,3,1,0,0,0,1,2,2,8,139.34216689882814,134.0259293376567,3,4,2,1,3,4,16.139393673866007,16.875959645531797,3.19861472792506,1.5954049770446643,8.16160254105127,Graduate,0,0,0,0
1,1,1,20,0,0,0,5,4,2,9,0,0,0,0,2,4,2,1,165.4034439396055,175.74143587681596,6,6,5,6,1,0,12.890654498246857,14.493043023190747,2.263124445516447,1.4885286444906531,4.083020075285122,Graduate,0,0,0,0
1,1,1,20,0,0,0,5,3,4,4,0,0,0,0,3,1,3,8,148.82827928498727,149.01853168658562,6,5,6,6,2,2,18.16657320166894,17.815164138274408,1.0608279681044772,1.9486700890677966,7.975678917360915,Graduate,0,0,0,0
0,1,1,25,0,0,0,4,3,7,8,1,1,0,0,1,1,2,1,182.9652544464484,181.80955470210185,6,5,4,4,3,2,12.469863261421413,13.424866484040436,0.38697858239705796,1.2925524649558393,7.560798095677704,Dropout,1,0,0,0
0,3,1,19,0,0,0,4,2,10,3,1,0,0,0,1,4,2,1,151.86591365036153,155.9632904378502,6,5,5,4,6,5,13.16759892970492,12.273919319067597,2.718614229089793,1.4088510610054985,9.433841832901983,Dropout,0,0,0,0
1,1,1,19,0,0,0,2,5,7,6,1,1,0,0,4,3,2,3,125.20913303528272,131.50371781618597,6,5,7,7,6,5,13.64940926964229,18.014165157763955,1.2570444373808938,1.7026477929652593,3.2050585470126145,Dropout,0,0,0,0
0,3,1,24,0,1,0,1,3,4,10,0,1,0,0,3,1,3,2,131.0950403741098,131.14857782149457,3,4,4,5,3,4,16.450208613696482,15.997128899625158,1.2011092564756614,1.5216240908955874,5.929363407722313,Graduate,0,0,0,1
0,1,1,19,0,0,0,2,1,6,2,1,1,0,0,1,1,2,4,153.30710253114847,152.40678520161484,4,4,5,4,2,2,16.125237015223004,15.833803451687848,1.4496444579035765,1.7519678709398598,7.069278972923424,Graduate,0,0,0,2
1,3,2,19,0,0,0,6,3,5,6,0,1,0,0,1,1,3,2,123.73957678113825,126.63605957552147,5,4,3,3,3,3,14.111244812705495,13.81269009908059,-0.7744067488061304,1.6026112332219724,6.9255903412656785,Graduate,0,0,2,0
0,2,1,18,1,0,1,2,1,9,8,1,1,0,0,1,4,3,4,141.46102334126974,145.09221143443435,3,3,2,3,1,2,12.856927590246922,11.90432794676354,1.3451359057849333,1.2875462838876306,9.806110676896813,Enrolled,1,0,0,0
1,1,1,18,0,0,1,2,5,10,6,0,1,0,0,1,1,2,5,144.76934861787382,146.16375069396273,4,3,4,5,1,0,15.01577431786699,16.59556069132534,1.541427137344905,1.037046326690179,6.217969463918591,Graduate,0,0,0,0
1,2,2,19,0,1,0,4,3,3,2,0,0,0,0,1,1,2,5,156.20183862591708,155.8584402295305,3,4,1,2,1,1,15.290420283813324,15.430587652073196,3.365128813497013,2.633199810755735,5.170296774340722,Graduate,0,0,2,0
0,1,1,24,0,0,0,2,4,4,8,1,1,0,0,1,2,2,2,141.13601686416357,142.9864681464673,6,5,5,4,6,5,12.279345040122307,12.66787832043053,3.156495173596633,1.3927458634531047,7.8802982782007005,Dropout,0,0,0,0
0,1,1,17,0,0,0,3,3,4,3,1,1,0,0,2,1,2,1,162.58502718804456,153.32272448191142,4,5,4,3,4,4,15.871227673820382,16.403490241228614,1.6731394047038872,0.9524887790482276,4.549417913980406,Graduate,1,0,0,0
0,2,1,28,0,1,0,1,2,7,7,1,1,0,0,5,1,2,4,144.05232518560268,137.14069604764978,4,3,2,1,4,3,11.890236505565603,13.422869064598224,3.7636663926480196,0.9932434502472289,5.396522490380836,Graduate,1,0,0,0
1,2,1,20,0,0,1,3,4,4,8,0,0,0,0,1,1,1,1,154.99983125876102,157.38292361073115,6,5,7,8,5,4,14.405920198237414,14.288942531311386,2.990345059778442,2.0692985664591594,7.469819809197867,Dropout,0,0,0,1
1,2,1,19,0,1,1,2,3,3,6,1,1,0,0,4,3,3,3,163.23481146434614,164.08080953709546,4,5,5,5,4,5,15.30459715585902,15.518164359842151,3.9875603955281314,2.146133136989943,8.278395152000376,Enrolled,0,0,0,0
1,1,1,17,0,0,0,2,4,5,3,0,0,0,0,1,1,2,1,144.9313017893846,145.1995708342791,4,4,3,4,3,2,13.11945598126914,12.840177990056985,3.942933714885094,1.7013974312869544,7.644123171846374,Graduate,0,0,0,2
0,3,1,18,0,0,0,3,4,5,2,1,1,0,0,3,1,1,5,161.41264691009752,162.3376987892349,3,4,2,3,3,2,14.02447994588626,13.50528584009145,0.058868775443405186,2.21799366567328,8.999531899045804,Graduate,0,1,1,0
0,1,1,25,0,0,0,1,6,4,7,1,1,0,0,4,1,2,1,157.70232273404463,163.23294592153266,6,5,5,4,3,2,16.406599796174156,14.899296073707774,2.5157508770938195,0.6675019027889688,8.900325810480961,Graduate,0,1,0,2
0,1,1,24,1,0,0,1,2,3,6,1,1,0,0,5,3,2,3,131.8466621178176,126.7051934207826,3,4,4,3,0,-1,12.93978160359433,13.08979612783618,2.1833194431749687,2.0133574159852072,7.036171672249825,Graduate,0,2,0,0
0,1,1,19,0,0,0,2,3,7,6,0,0,0,0,3,2,2,3,140.026737921743,138.68098325240834,3,3,2,2,3,2,12.563272431745098,12.651274155184542,4.615404372409518,2.2241439881994935,2.6238477845512236,Dropout,0,0,0,0
0,1,1,58,0,1,0,1,2,5,7,0,1,0,0,1,3,2,1,150.0930008424535,157.8051669458633,6,5,4,3,1,1,14.715531065479555,14.740473935533826,2.7502736747556913,0.6133043816723303,5.920842084916653,Graduate,0,0,0,0
0,1,1,21,0,0,0,2,3,8,7,1,1,0,0,1,1,2,8,158.6806998314525,155.4041289306921,3,4,2,2,2,2,12.603027728103786,12.89497136040765,2.9676935303604184,0.889152026700223,3.7090898622194746,Graduate,1,0,0,2
0,3,1,23,0,1,0,3,2,10,5,0,1,0,0,3,2,3,1,169.7452990076437,166.66471410945516,3,3,2,1,1,1,17.594296655641713,18.128925540671876,3.1404764208232696,1.0791275172769623,7.709362536333982,Graduate,0,0,0,0
0,1,1,18,0,0,1,2,2,7,8,0,1,0,0,1,3,3,2,135.33552141297412,138.39819806125345,5,5,5,5,0,1,10.282528987360148,10.331039484847112,3.985566334098885,2.177285375963906,4.942630907759108,Dropout,2,0,0,0
1,1,1,22,0,0,0,5,2,7,7,1,1,0,0,1,1,2,8,126.47432309607254,120.55299818166887,3,2,3,2,3,2,16.161144774698446,16.15124272350968,0.248271596195194,0.9253576902517665,5.494274470138634,Graduate,0,0,0,0
0,1,1,30,0,0,0,2,5,10,7,1,1,0,0,1,1,3,3,151.6968142870862,147.77784090188297,5,6,5,5,3,4,14.928101237923695,15.513430529143696,1.0543402886496827,0.8954049326769012,4.749220289246098,Dropout,0,0,1,0
0,1,1,36,0,0,0,1,4,7,1,1,1,0,0,1,3,4,3,166.31010225975334,162.4652274599196,6,7,5,6,2,3,14.194660009110223,14.931063702609517,2.2519705671591526,1.474336995508854,6.188210354917889,Enrolled,0,0,0,0
1,2,1,30,0,0,0,2,6,9,8,1,1,0,0,1,2,3,1,154.00196270809982,162.149395698802,4,4,5,6,0,0,18.050668363572594,17.665050013354232,1.5842513642917937,1.0387867687620636,6.738697472908971,Graduate,0,0,0,2
0,1,1,23,1,0,0,6,4,10,6,0,1,0,0,1,1,2,2,146.5179032340032,145.86708810476702,5,5,4,3,3,2,14.04166809220278,13.816665559266214,2.1890254670034412,1.7395859219622354,4.308623894120837,Graduate,0,0,1,0
1,3,1,21,0,0,0,2,1,4,2,1,1,0,0,5,1,1,6,124.31729587951456,127.87843540849713,4,5,5,4,2,1,13.774077018338504,15.700748436143781,3.4107759764499352,0.8267301262073516,7.307072504078671,Graduate,0,0,0,0
1,1,1,19,0,0,0,3,4,7,6,1,1,0,0,1,1,3,2,162.72550642238286,159.33901463371262,3,2,3,2,0,1,18.507562027620473,19.615912560258906,3.880784352534465,1.8656837783992928,6.1301069680673255,Graduate,0,0,0,0
1,1,1,24,0,1,0,5,3,10,1,1,0,0,0,1,2,2,7,167.4930957602444,168.02355724391717,4,3,4,5,2,1,13.005598373158948,11.969793025503419,0.7328930947152306,2.292351972642231,8.529005029397362,Graduate,1,0,0,2
1,1,2,21,0,0,0,6,2,10,4,1,1,0,0,3,2,3,8,142.3932668501022,144.13579153450254,5,5,4,4,2,1,14.085171446092458,12.470660051001115,1.529832732090219,1.2136907350876327,4.31259129895635,Graduate,2,0,0,0
1,1,1,19,1,0,0,1,2,6,5,1,1,0,0,1,5,1,2,142.94711393495908,140.2306810703743,6,5,5,6,1,1,15.971396784348578,16.37322906483461,-0.36273339859588827,1.1618451394008233,7.805246476994366,Graduate,0,0,0,0
0,1,1,17,0,1,0,6,2,5,7,0,1,0,0,3,3,2,3,139.17144290678687,144.0303185341194,6,6,6,7,3,3,14.553347584946778,15.45909368978201,0.9097725361189761,1.3542355201761078,6.075319523449183,Graduate,0,2,0,1
1,2,1,18,0,0,0,6,1,7,3,0,1,0,0,4,1,2,6,124.25381093101109,127.74824066043573,4,3,4,3,4,3,18.65916723652154,18.600871441416793,1.2163599414961697,1.3766904062109337,6.571514580285966,Graduate,0,0,0,0
0,1,2,19,0,1,0,4,6,6,7,0,1,1,0,1,3,2,1,149.54472388725168,160.9025181206682,3,2,1,0,3,2,17.656225903366995,14.939270605423337,2.857445617491267,2.2739023538386145,5.036803168059518,Graduate,1,0,2,0
0,1,1,22,0,0,0,2,3,10,4,0,1,0,0,5,3,2,2,159.65161266547494,152.88563265328912,4,5,4,5,4,4,18.337895789380404,17.426886440701434,1.0000296853591242,0.7203817920268535,7.688302145704833,Dropout,0,0,0,0
0,1,1,20,0,0,0,2,2,6,5,0,1,0,0,4,1,2,3,161.97559444355915,162.0909912336811,4,5,5,5,0,1,14.554657035071541,15.034837464407898,1.8516160636925905,1.1735068111830036,4.163713753864985,Graduate,0,0,0,0
0,1,1,18,1,0,1,4,4,2,1,0,1,0,0,1,1,2,4,158.00093683647486,150.7975562438612,5,4,4,4,5,4,20.95409917901474,20.568566144322933,0.2049393991847952,1.3263698802302182,5.39622830897707,Graduate,1,0,0,0
0,3,1,21,0,0,0,1,2,8,3,0,1,0,0,1,1,4,3,156.84085803813377,158.34420919906393,4,5,4,3,2,2,19.20034457010198,18.851518084833497,1.3488723715184685,2.534646645250045,2.6582736638511553,Graduate,0,0,0,0
1,1,1,22,0,1,0,6,4,6,7,0,1,0,0,1,3,3,3,149.07787028777793,143.82432727486434,4,4,2,2,3,4,15.752600893658846,15.700403609637792,1.526153280292736,1.9667273125541083,7.309970207184023,Graduate,0,0,1,0
1,2,1,18,0,0,0,2,3,9,7,1,1,0,0,1,2,3,1,127.97996386205705,138.11303674125708,6,7,7,7,1,1,15.91802233809768,15.363824956735172,1.5071143428138858,1.6570449421644975,6.28117322272441,Dropout,0,0,0,2
0,1,1,24,0,0,0,4,6,10,4,1,0,0,0,1,1,3,2,127.26490324291282,126.62936687267894,5,4,5,4,0,1,15.649054304056165,16.564733404848106,1.5682996121077977,1.150639270168965,5.722468855978592,Graduate,0,0,1,0
1,1,1,26,0,0,0,6,1,10,10,0,1,0,0,5,1,2,2,139.28538200719348,137.62807565918638,5,4,6,7,2,3,16.108772408134513,16.737820191674484,1.4725105700260321,1.2198262086706513,6.047046143781275,Graduate,0,0,2,0
1,2,1,17,0,0,0,6,4,6,4,1,0,0,0,2,1,2,4,176.45050670065092,183.04035219240933,3,3,1,2,3,3,16.12929622904072,15.855781037359343,0.8489698041328779,0.9188790356112486,5.302771201015731,Graduate,0,0,0,0
1,1,1,17,0,0,0,4,2,6,8,1,0,0,0,1,1,2,1,161.4033008278143,155.73679013389585,6,7,4,3,0,0,18.027763968193103,17.669604748643025,3.6486202469633704,1.0553426127718502,8.038841539733662,Dropout,0,0,0,0
1,2,1,19,0,0,0,2,3,6,3,0,0,0,0,1,1,3,7,140.5940265524971,136.73204735826707,6,7,6,7,2,3,18.202206917009146,17.567105082298085,1.596927565729289,1.7105921328067657,8.355582331732196,Enrolled,0,1,0,0
0,1,1,30,0,0,0,5,3,3,4,0,1,0,0,1,4,3,7,185.6922494967461,183.7805735988318,5,4,6,6,4,4,12.239150249437351,11.83571924951188,2.3904158617929565,1.1223569109365787,5.255707976978228,Graduate,0,0,0,0
1,3,1,19,0,0,0,2,2,7,2,0,1,0,0,1,1,4,3,146.33186751038835,146.93173438098637,6,5,5,5,0,0,12.350878759113444,12.846336150077553,2.2051248658771114,1.5656505620859704,6.642621842291896,Dropout,0,0,0,0
0,1,1,18,0,0,0,2,2,6,4,1,1,0,0,1,1,1,7,160.0416302869134,163.44369484106363,6,6,4,3,6,6,14.22681903137994,15.113083569577778,2.1330481294360406,1.4204397785395886,6.7801691346358535,Graduate,0,0,0,0
1,1,1,19,0,1,0,2,6,3,3,0,1,0,0,5,4,2,6,173.71643145037513,172.9491565503611,6,6,7,7,5,6,11.55112864494497,10.949874082640385,1.226229845689586,1.410858812637983,4.99179867779382,Dropout,0,0,0,0
0,1,1,31,0,0,0,6,4,9,10,1,0,0,0,1,2,2,4,120.75788902893689,122.81589351569632,4,5,5,6,2,1,12.127146045650345,12.780079906223135,0.37466059425176956,1.7074320278909343,8.348084434787143,Dropout,0,0,0,0
0,1,1,19,0,0,1,3,4,4,3,1,1,0,0,4,4,2,2,117.21878142766252,127.60390994859897,6,6,5,5,1,1,14.805277649572204,15.950843834168415,2.0273155559919576,1.2904296531004216,9.44814239071074,Dropout,0,0,0,0
0,2,2,21,0,0,0,3,5,7,9,1,1,0,0,1,2,3,3,159.76840589196405,153.21795246169413,3,3,1,0,3,3,15.721378346421577,16.31795693904035,2.0974233628248746,2.424576660164979,7.961855605897335,Graduate,1,2,0,0
1,1,1,31,0,1,0,2,3,7,8,0,1,0,0,1,1,3,5,139.38493544418225,143.68816418372606,6,5,7,8,0,-1,16.190941701918987,15.840983783833597,2.22135784154498,2.0409996643415855,2.1726941017154564,Dropout,0,0,0,1
1,1,1,18,0,0,0,2,4,6,5,0,0,0,0,1,1,2,7,162.53890842225022,162.8715652347499,4,5,3,3,4,5,17.541597924802844,17.857048446375043,1.925279339617848,1.1536668173860773,7.019556416187299,Dropout,0,0,0,0
0,3,1,17,0,0,0,4,2,2,5,0,1,0,0,3,2,1,3,144.20578268036905,141.82564802160778,3,2,4,5,3,2,16.507233240269375,15.666098945128933,2.782522515862228,1.3922703496071986,6.22979783346493,Graduate,0,0,1,0
0,2,1,18,0,1,0,4,6,5,10,0,1,0,0,3,1,3,4,126.1612091824008,116.28052644253845,3,3,2,3,3,3,12.375574360407905,10.898310265818296,2.634711965345372,1.6098610394762636,2.9028604197679377,Dropout,0,0,0,0
0,1,1,18,0,1,0,2,2,7,7,0,1,1,0,2,1,2,5,136.40766292334698,136.09276387747792,6,5,6,5,6,5,15.206834603601768,15.370660037827736,4.723295730016554,0.8535198656022409,6.476749097299819,Graduate,0,0,0,0
1,2,1,24,1,0,0,1,6,4,3,1,1,0,0,1,3,2,6,149.9037151577244,153.26984684309565,4,4,2,2,2,1,17.036647391834773,18.666543467248854,1.361505355239117,1.0655714099063904,8.364559290493576,Graduate,0,1,0,0
0,2,1,17,1,1,0,3,1,6,10,0,0,0,0,3,2,4,3,172.0039259123659,173.998005993841,3,2,3,3,2,1,18.52258254791994,19.807344048842605,4.231480578262767,1.2112520244919451,5.322399743819886,Enrolled,0,0,0,0
0,1,1,19,0,1,0,2,3,6,10,0,1,0,0,1,1,2,3,176.92464885938614,176.31090004751152,5,5,4,4,4,3,13.295157979883875,13.967668815069104,2.2804491922453924,0.9260372603447208,4.016786932894531,Graduate,0,0,0,0
0,1,1,17,0,0,0,3,2,2,4,0,1,0,0,1,1,2,8,153.5838512334298,160.43900277417163,3,4,4,3,1,1,14.180399175068816,14.345246765592048,3.5424276437385087,1.2073883036722493,4.723718728249311,Graduate,0,0,0,0
0,3,1,29,0,0,1,3,2,6,7,0,1,0,0,1,1,2,5,95.0,95.0,4,3,5,5,1,2,15.158565066157387,15.973112168207216,2.611752074401873,1.1306045078842115,4.3953539262759005,Graduate,0,0,0,1
0,1,1,22,0,0,0,1,3,6,6,1,1,0,0,1,1,2,1,102.86016585860867,112.45011478034824,4,4,4,3,0,0,13.025558269376585,13.052755929732555,1.2092972641617372,1.264155516028037,-0.047230652883237134,Dropout,0,0,0,1
1,2,1,24,0,0,0,2,5,10,1,0,1,0,0,1,2,3,7,165.06165471388923,172.39809563483283,5,4,6,6,1,2,16.669016451346774,16.006446255296005,2.7492758776928925,1.7725769078772267,6.356150507694339,Dropout,0,0,0,0
0,1,1,24,0,0,0,3,6,8,10,0,0,0,0,5,1,2,6,142.73567314985843,145.82244718035747,4,4,5,6,4,3,13.327301853872967,13.791361089327609,0.72293365474111,2.9322098039677886,6.585773764272671,Graduate,0,0,0,0
0,1,1,23,0,0,0,2,5,7,7,0,1,0,0,1,2,4,7,159.50721880572897,160.56114879378129,3,4,2,3,3,3,14.983377188222127,14.4337811878753,1.9249619664592688,2.71779631969972,4.208139830351568,Graduate,0,0,0,0
0,1,1,32,0,0,0,1,3,2,5,0,0,1,0,1,2,2,7,150.64782833367494,146.26791318302486,4,4,5,4,4,4,12.379533241620758,12.676703886152241,1.411643299498211,1.1293275830470724,2.8555965551084537,Graduate,0,0,0,0
1,1,1,34,0,0,0,6,3,7,10,0,1,0,0,1,4,2,5,127.58739202072927,129.83252065656654,4,3,2,1,4,3,10.94505796277979,10.854086853269305,1.8377050630563583,1.6487105350642839,4.907479569431093,Dropout,1,0,0,0
1,1,1,23,0,0,0,3,2,6,4,1,0,0,0,1,1,1,5,158.02958525801216,163.36706677371825,3,4,3,3,0,0,11.672962156048083,12.848507082865,0.7778144669741269,0.9504352849158146,7.851506068288871,Graduate,0,0,0,1
0,1,1,17,0,0,0,4,2,5,3,0,0,0,0,2,2,2,1,168.3229183753185,161.5672973206098,5,4,6,7,3,4,14.970024854059316,13.797184617450831,2.762739755336453,1.4855645880842168,4.201799143102254,Graduate,0,0,0,0
0,1,1,17,0,1,0,4,6,5,3,0,1,0,0,1,3,4,4,151.9177303078236,148.85182941742588,5,5,3,2,1,1,15.210245420354406,16.543808414930314,1.365555044093644,1.1516866407317659,4.675418867979502,Dropout,1,0,0,0
1,1,1,27,0,1,0,6,3,3,7,0,1,0,0,2,1,1,2,176.68552632622,174.09266892123557,4,5,4,4,2,1,13.918753897898549,11.130762906170874,2.264156986723215,1.4012783299203817,3.8781746213290633,Dropout,0,0,0,0
1,1,1,18,0,0,0,3,3,10,7,0,1,0,0,1,2,4,1,185.1049866938765,180.2587870381074,6,5,4,4,3,3,12.28091851423833,10.894014660311608,2.245258716650733,1.5116022708309376,3.145043210750906,Graduate,0,0,0,0
1,2,1,17,0,1,0,6,6,7,7,1,0,0,0,1,3,2,6,131.7012242987513,133.36808007455966,3,3,1,0,0,1,17.23030287557414,17.025263881341573,1.8273830518917042,1.2585967025158473,8.07979762715343,Graduate,0,0,0,0
1,3,1,26,0,0,0,3,2,7,1,1,1,0,0,1,2,2,3,131.03168179339116,134.518327877201,3,3,4,5,3,2,16.6792309983042,17.35618707231421,1.937028970619081,1.2489442635764458,6.638455426048407,Dropout,0,0,0,0
0,1,1,17,0,0,0,2,3,4,3,1,0,0,0,1,1,2,8,143.53346349999535,147.04119834212867,3,4,4,3,3,4,13.296871123167977,12.296573185351969,2.7045107092868825,1.7575981481259564,6.75862455836573,Dropout,0,0,1,0
1,1,1,29,0,1,0,3,1,7,6,0,1,1,0,1,1,2,5,127.67099463644098,120.28489262602315,6,7,5,5,6,5,15.806652613776153,15.581748482448608,-0.00906601713459576,1.4732071859522857,6.410414055941731,Graduate,0,0,1,0
0,1,1,18,0,0,0,1,4,5,7,0,1,0,0,5,2,3,6,154.34111206231623,151.59857219940892,5,4,3,4,0,1,15.725903310111562,15.272430749935179,2.1640391999139146,2.595383749656915,6.959626151513373,Graduate,1,0,0,1
1,1,1,19,1,0,0,3,4,2,7,0,1,0,0,1,3,3,8,158.5829842637581,156.27281539807927,3,2,2,1,2,1,18.24604604721677,18.12346789455153,2.1877043593211205,1.9136200877578673,4.312660899426893,Dropout,0,1,0,0
0,2,1,19,0,1,0,4,4,6,7,0,1,0,0,1,1,2,6,126.14509507155282,128.0718750608455,5,6,5,6,0,0,14.543438585927358,15.369978301492589,1.7240634213749966,2.0013480084869157,4.161303817661826,Graduate,0,0,2,0
0,1,1,26,0,0,0,5,4,6,7,1,0,0,0,1,5,2,4,137.81179932381608,138.13970829359477,4,5,5,4,3,4,18.914558010891547,20.846608209078298,0.6601578006034456,1.7292924573121085,8.399611852738088,Graduate,0,0,1,0
1,1,1,21,1,0,0,3,6,7,4,0,1,0,0,1,4,3,4,165.5743391954895,175.05366835650304,5,6,3,2,3,2,14.093643709797563,12.993840199769892,1.7193287289212256,0.8018779865179795,5.337430231592647,Graduate,0,0,0,0
0,1,1,21,0,0,0,6,5,4,4,1,1,0,0,1,4,3,1,142.03836438878542,133.41119680279408,5,4,5,5,3,3,17.402079340519567,17.216701203529976,2.3606843961828115,1.8810877618819588,5.403890153032137,Graduate,0,0,0,0
1,1,1,17,0,0,0,2,4,8,7,0,1,0,0,5,1,3,8,162.80459633972663,165.6529626877791,6,6,5,5,2,2,11.724242354581962,11.931603223737234,3.283448526649109,1.0309391013264375,4.767921491582472,Graduate,0,0,0,0
1,1,1,24,1,0,0,6,6,7,1,1,1,0,0,1,2,2,8,155.0291086796662,151.80221862048435,6,6,5,4,0,-1,17.07434990089821,17.454397705247317,2.7528554034925636,2.237846876886533,6.842322647121337,Graduate,0,0,0,0
0,1,1,26,0,1,0,3,3,7,7,0,1,0,0,1,3,2,4,121.057908749131,124.37525728984235,6,5,5,4,3,2,17.072346060026153,19.23725542844179,3.5562175090699206,1.1639547173178832,7.810152611839895,Dropout,0,2,0,0
0,1,1,20,0,0,0,2,5,7,2,1,1,0,0,1,1,3,5,182.9368121795401,187.45348940374322,3,4,4,4,3,2,13.46142324997444,15.673348858402044,2.2342139612468843,1.3236576538918006,4.325035987793983,Graduate,1,0,0,1
0,3,1,17,0,0,0,3,3,10,6,0,1,0,0,1,4,1,3,175.35695077511815,174.16235277268686,4,3,2,2,4,3,16.679123199153857,15.871691304825555,0.9250126144081241,1.732424750583012,5.162122179202523,Graduate,0,0,0,0
0,2,1,24,0,0,0,3,4,2,10,0,1,0,0,1,2,2,5,153.27562109386872,146.24297145148202,5,6,3,3,5,4,17.597285635056974,17.98957231165701,1.6799657672095771,1.242545732354646,3.015544406433459,Graduate,0,0,0,0
0,2,1,20,0,0,0,3,1,3,1,0,1,0,0,1,2,2,8,144.67193326517815,143.0213128432118,6,6,6,5,3,2,13.858924119332414,13.866853268862531,2.7094774573702507,1.865577651075983,4.94355123254797,Dropout,1,0,0,0
1,1,1,20,0,0,0,1,5,5,2,0,0,0,0,1,1,2,5,147.19524329740594,144.92256089891896,6,6,5,4,4,4,14.494066142709936,16.0758982036139,2.706788671535528,1.5208339325672318,6.834186274392639,Graduate,1,0,0,0
0,1,1,27,0,0,0,5,3,7,10,0,1,0,0,1,2,3,7,153.94786051987737,160.51694186570822,3,4,3,4,3,4,11.71354367254536,10.995426758198299,3.2062406694789383,0.7822711946201012,7.321900903364483,Graduate,1,2,0,0
0,1,1,22,1,0,0,2,5,3,6,0,0,0,0,1,1,1,3,154.82520134707133,150.88115634169577,6,6,5,4,3,3,16.368312479253188,18.09146015098227,0.5201440767866516,2.099215048901918,8.40995683367318,Graduate,0,0,0,0
1,2,1,26,0,1,0,2,4,9,7,1,1,0,0,1,1,2,3,194.64275635462678,198.05299817623336,6,6,6,7,3,3,17.82228465737675,17.734737007657564,2.2343153081512312,1.5704104595562898,5.37473402005374,Graduate,0,2,0,0
0,1,1,23,0,0,0,6,4,1,7,0,1,0,0,1,2,2,7,160.42392254409,162.40210202227775,6,6,7,6,0,1,17.73933313709645,18.22128355725173,2.1735099664349646,1.647837314407865,6.472674652115664,Dropout,0,0,0,0
0,1,1,42,1,0,0,5,3,7,10,1,0,0,0,1,4,2,1,140.5611167627284,139.4766828043615,3,3,1,2,3,3,17.677056851769347,20.19247493212626,0.9274270110841032,1.8184446636328433,6.150039761010344,Graduate,0,0,0,0
0,2,1,21,0,0,0,1,1,3,7,1,0,0,0,1,4,2,2,155.40868192594118,154.65900879505307,4,4,5,6,4,3,17.158708694939495,16.611143157131295,2.5077873017464603,1.6619776115435978,3.178886139748949,Dropout,0,0,0,0
0,2,1,26,0,0,0,3,4,5,9,1,0,0,0,1,1,2,6,163.802842643464,164.19754114093143,5,5,6,5,2,3,15.516576690530428,16.5540407462529,2.772292322877221,2.0375706223642642,7.6093764768657195,Dropout,0,0,0,0
1,1,1,17,1,0,0,1,3,3,9,0,0,0,0,1,1,2,4,129.93348588928208,131.72506266312624,4,5,2,2,2,3,12.496656804488703,13.205380011382905,2.17347852952442,1.7105605855840282,4.332786713237356,Graduate,0,0,0,0
0,1,1,21,0,0,0,1,4,3,7,1,1,0,0,1,1,4,1,122.01594838885595,113.28557235389916,3,4,1,2,3,3,14.914567607936295,14.182268508277668,1.1813271578353421,2.214698359226162,2.642883738355402,Graduate,0,0,0,0
0,1,1,25,1,1,0,6,5,7,7,0,1,0,0,3,1,2,1,147.57754028419382,145.87588641548362,5,4,4,4,1,0,15.40516433784659,14.639916515477967,0.3853251581709467,1.5311538939867861,7.1913558657098395,Graduate,0,0,0,0
0,1,1,18,0,0,0,1,3,6,5,0,0,0,0,1,1,3,7,191.72107804176676,199.37563282271373,3,2,3,2,0,0,12.886055175277681,10.4329831572073,1.4339021040109974,1.6734282942833982,9.432502141929978,Dropout,0,2,0,0
0,1,1,35,0,1,0,3,2,7,10,0,1,0,0,1,2,3,7,134.78868215151448,133.899773959738,5,5,4,3,3,3,15.959251344194318,17.255863934699025,2.380074466377019,1.0747982309592494,5.508415628884531,Graduate,1,1,1,1
0,1,1,21,0,0,0,6,2,2,9,1,0,0,0,1,2,2,4,125.39837675306956,129.4120316476504,3,2,1,1,1,1,15.881445795682898,17.22470699302932,1.741067557518562,1.8624144466058854,9.68037162189546,Enrolled,0,0,0,0
1,1,1,34,0,1,0,6,4,7,2,0,1,0,0,5,1,2,4,167.18380369672377,167.32383173105598,4,3,5,6,4,3,16.22455498193524,17.76017696580771,2.1314450206868734,1.1554912852535741,4.998363429239781,Graduate,0,0,0,2
