Gender,Marital_Status,Nationality,Age_At_Enrollment,Debtor,Scolarship_Holder,Tuition_Fees_Up_To_Date,Mothers_Qualification,Fathers_Qualification,Mothers_Occupation,Fathers_Occupation,Displaced,Daytime/Evening Attendance,Educational Special Needs,International,Application Mode,Application Order,Previous Qualification,Course,Previous Qualification Grade,Admission Grade,Curricular units 1st sem (credited),Curricular units 2nd sem (credited),Curricular units 1st sem (enrolled),Curricular units 2nd sem (enrolled),Curricular units 1st sem (evaluations),Curricular units 2nd sem (evaluations),Curricular units 1st sem (approved),Curricular units 2nd sem (approved),Curricular units 1st sem (grade),Curricular units 2nd sem (grade),Curricular units 1st sem (without evaluation),Curricular units 2nd sem (without evaluation),GDP,Inflation Rate,Unemployment Rate,Target
0,1,2,47,0,1,0,3,1,2,10,0,0,1,1,2,5,3,7,171.38,127.24,2,4,8,3,4,10,3,9,18.18,18.63,0,1,-3.16,-1.73,7.12,Graduate
0,3,2,30,1,1,0,6,5,2,4,0,1,1,1,2,3,4,8,160.62,106.95,9,5,10,5,7,9,1,4,7.0,7.71,2,1,3.99,8.97,6.5,Dropout
1,1,2,59,1,1,1,1,2,3,4,0,0,1,0,3,3,3,2,161.76,117.89,2,9,6,2,0,3,1,1,4.33,1.67,3,10,-0.68,0.8,19.09,Dropout
1,1,2,55,0,1,1,6,5,6,5,0,0,0,1,4,4,2,6,132.43,159.07,7,7,1,2,5,6,1,9,18.36,0.41,5,0,-0.41,3.39,17.69,Dropout
1,2,2,32,1,0,1,1,4,3,7,1,0,1,1,2,5,2,6,104.57,183.17,5,4,5,4,2,8,3,7,3.36,6.97,4,0,-2.08,0.6,15.22,Dropout
0,2,1,56,1,0,0,3,5,2,2,1,1,0,1,5,3,1,2,194.06,113.03,3,2,7,10,2,3,1,8,8.14,10.15,2,5,4.77,8.4,6.17,Enrolled
0,1,2,66,0,1,0,5,5,1,8,1,0,0,1,5,2,3,8,98.41,190.01,8,5,4,6,0,5,1,9,4.81,12.14,4,3,-1.25,0.57,11.56,Graduate
0,2,2,62,0,0,1,5,1,7,2,0,0,1,0,3,4,2,4,172.32,113.49,8,10,5,10,3,4,2,9,19.15,2.14,4,0,-1.03,8.93,14.5,Enrolled
0,3,1,54,1,0,0,5,5,2,9,1,1,0,0,5,4,2,5,158.95,141.93,2,8,10,10,3,3,9,10,15.73,18.65,4,2,2.93,0.4,7.27,Dropout
0,2,1,19,1,1,1,4,2,8,2,1,0,1,0,2,1,3,8,146.16,173.38,0,3,9,7,6,1,3,6,10.64,3.64,4,4,3.32,-0.35,15.84,Graduate
0,2,2,52,1,0,1,6,4,1,5,0,0,0,0,1,1,1,6,159.56,166.87,1,7,8,5,0,0,3,9,11.5,8.57,2,5,4.8,9.11,5.65,Enrolled
1,3,2,39,1,0,0,6,5,1,7,0,0,0,1,2,2,1,4,117.31,181.14,2,0,3,6,6,1,10,4,19.77,16.15,4,3,-0.12,9.69,17.13,Enrolled
1,2,1,39,0,0,0,5,3,9,6,1,0,1,1,5,2,3,1,164.8,132.3,4,4,9,5,6,10,0,6,4.7,16.68,0,4,4.11,1.13,15.49,Dropout
0,2,2,58,1,0,1,5,4,5,10,1,0,1,0,2,1,3,1,123.41,153.34,3,7,4,7,4,3,3,6,8.16,3.09,1,5,0.46,2.22,13.31,Enrolled
1,2,2,49,1,0,0,4,4,7,2,0,0,1,0,4,1,1,4,181.83,150.37,4,2,9,5,0,2,7,9,6.57,5.18,2,2,-2.55,-1.65,9.14,Graduate
0,1,1,52,0,1,1,3,5,3,3,1,0,1,0,2,1,3,2,118.92,132.33,1,7,2,1,7,3,0,6,11.1,9.74,2,1,-0.38,7.4,7.19,Graduate
1,2,2,19,1,1,1,2,2,1,6,1,1,1,0,2,5,1,8,96.99,164.69,1,0,9,4,1,5,4,1,6.25,19.96,4,0,-4.11,7.26,9.37,Enrolled
0,3,2,38,1,1,0,2,5,3,1,0,1,0,0,3,4,1,5,109.85,198.68,6,10,9,4,6,7,9,5,5.09,8.99,2,2,-2.75,6.61,19.61,Dropout
1,2,2,60,0,1,1,4,6,7,8,0,1,0,0,5,5,2,7,111.17,144.87,4,4,4,9,5,4,9,8,10.2,13.31,2,2,0.98,-1.04,8.33,Dropout
0,1,1,63,0,0,0,1,1,2,7,0,0,0,1,5,4,4,2,179.24,101.87,0,0,10,9,5,8,3,6,16.07,14.21,2,2,-3.97,-0.3,8.96,Enrolled
1,1,1,56,1,0,1,3,4,3,3,0,0,1,0,1,5,1,8,104.84,180.42,4,1,4,3,1,5,4,9,0.79,12.29,4,2,2.39,-0.48,7.78,Graduate
0,1,1,28,0,1,1,6,3,7,7,1,0,0,1,2,1,4,1,121.6,182.85,5,1,9,9,7,10,1,3,16.59,3.67,4,0,3.8,4.73,9.82,Enrolled
0,2,1,33,0,0,1,3,3,6,2,1,1,0,1,5,3,3,1,104.3,122.03,8,6,10,8,5,9,3,2,13.44,8.53,0,2,-4.82,6.02,14.72,Enrolled
1,3,1,69,0,0,1,5,1,9,4,1,0,1,0,3,1,1,8,175.0,127.54,3,2,4,6,1,10,7,9,6.85,11.41,0,0,2.97,1.48,12.85,Graduate
1,1,1,24,1,1,1,4,6,9,4,1,1,1,0,4,2,1,4,179.57,148.75,2,2,3,2,0,7,8,9,11.37,4.69,5,3,3.32,1.16,5.59,Graduate
0,1,2,29,1,1,1,5,6,4,2,0,1,0,0,2,5,1,7,99.77,157.67,3,1,4,14,1,2,8,4,9.12,1.73,5,5,-4.22,5.6,5.41,Enrolled
0,2,2,20,0,1,1,5,4,7,1,1,0,1,0,1,4,4,8,165.22,181.41,1,0,1,2,6,3,9,5,12.79,4.65,1,3,-3.61,-0.16,5.5,Dropout
0,2,2,26,0,1,0,2,5,1,9,1,1,0,1,5,5,4,1,199.25,134.86,8,3,1,10,0,6,3,8,7.98,3.2,2,4,-2.81,0.94,17.23,Enrolled
0,3,2,38,0,1,1,2,6,4,8,1,1,0,1,1,4,1,6,99.03,172.9,8,6,6,4,1,6,5,10,17.62,7.6,0,0,-4.94,1.42,8.62,Enrolled
0,2,1,68,0,1,0,2,2,8,3,0,0,0,0,4,3,3,2,144.82,151.78,8,2,9,4,4,3,5,0,1.47,13.06,5,3,3.45,5.52,17.86,Graduate
0,1,1,60,1,0,0,4,2,10,8,0,0,0,1,1,5,1,2,169.85,177.03,3,3,2,6,4,5,10,10,10.61,3.78,2,5,1.41,7.72,8.38,Graduate
1,1,2,64,0,0,1,5,3,9,10,0,1,0,0,2,5,2,3,128.66,99.06,9,0,6,3,4,7,2,4,14.46,17.18,2,3,1.25,2.01,10.38,Enrolled
1,1,2,63,0,0,0,3,6,3,1,1,0,1,0,2,5,1,1,194.94,112.81,3,9,8,8,10,3,9,1,11.18,15.91,5,5,1.92,7.9,6.79,Dropout
0,2,2,20,1,0,0,6,3,2,1,1,1,0,0,5,3,4,7,138.44,183.39,0,3,10,1,7,3,2,5,19.04,4.63,5,5,-3.83,1.56,9.65,Graduate
0,3,2,55,0,1,1,2,1,5,5,0,1,1,0,5,5,4,5,181.62,191.53,6,2,1,6,4,0,0,1,19.16,6.19,3,0,-0.52,7.63,10.75,Dropout
1,3,2,65,1,1,1,6,6,10,7,0,1,0,1,1,4,4,2,122.65,120.37,3,8,8,5,6,0,9,10,18.76,12.66,5,0,3.63,5.19,13.03,Enrolled
1,3,2,39,1,1,0,3,6,7,7,1,1,1,1,2,3,4,7,120.13,192.14,10,4,6,8,1,7,5,6,11.38,15.89,2,2,1.95,-1.6,12.85,Dropout
0,3,2,20,0,0,0,4,1,8,5,1,1,1,1,2,4,3,7,178.73,160.54,2,18,7,2,3,2,1,7,3.79,19.07,4,1,-4.52,-1.04,15.18,Enrolled
0,2,2,70,1,1,1,3,3,1,4,1,1,0,0,3,2,3,5,155.85,102.3,5,1,1,9,7,10,9,10,2.75,10.41,4,5,2.76,-1.86,7.08,Enrolled
0,1,2,37,1,0,0,2,2,4,3,0,0,0,1,1,5,3,3,122.51,153.43,7,8,4,1,1,8,4,0,15.89,7.32,1,4,1.7,6.76,16.07,Dropout
0,1,2,70,1,1,1,1,3,1,4,0,0,1,1,4,4,4,2,112.93,199.76,6,9,5,7,0,7,6,2,18.69,1.66,4,1,-1.91,7.99,16.23,Graduate
0,1,2,46,0,1,1,4,6,1,1,1,1,1,0,5,3,2,6,100.88,195.16,8,8,6,6,5,6,8,6,14.98,18.08,4,4,-2.7,-0.76,5.7,Graduate
0,3,2,27,1,0,0,1,5,10,9,1,1,1,0,1,4,2,7,123.45,147.08,2,3,6,2,9,1,9,7,0.26,9.19,2,5,2.9,5.88,10.6,Enrolled
1,2,2,20,1,0,0,1,6,1,5,0,1,1,1,3,4,1,3,116.93,154.07,10,10,5,9,4,1,10,4,9.3,7.97,0,3,3.52,6.55,16.95,Enrolled
0,2,2,42,0,1,0,6,5,4,2,1,0,1,0,3,3,3,2,197.49,141.95,2,5,4,5,5,0,20,7,10.46,17.68,1,4,-1.55,0.93,23.34,Dropout
1,3,2,59,1,0,0,6,1,5,1,0,0,1,0,5,3,3,6,194.47,128.0,9,3,8,7,0,9,5,9,2.895,18.0,0,3,-0.79,3.32,8.09,Enrolled
1,3,1,61,0,1,0,1,1,3,3,1,0,0,0,2,1,4,5,131.32,175.33,9,0,10,10,1,0,7,2,0.62,16.91,5,8,-2.65,-1.28,13.81,Enrolled
1,1,2,69,1,1,1,1,5,7,9,1,0,1,0,4,2,1,4,176.83,191.27,4,4,6,5,8,0,7,6,17.18,14.34,4,1,2.93,3.87,13.61,Graduate
0,1,1,62,1,0,0,6,1,1,5,1,1,1,0,4,3,1,8,110.4,149.41,0,4,4,10,2,3,2,10,11.51,13.98,0,5,4.1,5.14,10.85,Enrolled
1,2,2,49,1,1,0,3,1,1,5,1,1,1,1,2,2,2,6,159.61,222.435,3,1,9,7,1,4,4,1,7.54,3.56,3,2,1.72,6.97,18.06,Dropout
0,3,1,41,1,0,0,4,4,2,8,1,1,0,1,4,1,4,6,184.95,113.05,7,4,10,9,1,3,6,10,12.05,18.8,3,1,0.11,9.705,5.99,Graduate
1,3,1,18,1,1,0,5,3,6,6,0,1,1,0,3,5,2,1,196.2,130.31,8,8,4,1,10,0,9,4,18.82,18.23,0,2,2.94,4.7,18.14,Graduate
1,1,2,42,0,1,0,5,2,7,6,0,0,1,1,1,1,3,5,163.04,109.35,4,7,7,2,7,6,0,8,15.49,15.54,0,5,0.09,8.1,8.32,Graduate
1,1,1,45,0,0,0,2,2,7,8,1,0,1,1,5,1,2,2,103.91,98.92,6,10,6,2,4,10,4,3,7.21,11.28,2,0,2.96,0.43,11.08,Enrolled
0,3,1,59,0,0,0,3,5,1,6,0,0,0,1,2,3,4,4,121.94,108.13,4,0,3,8,8,9,2,7,3.4,10.66,3,5,3.71,7.15,7.55,Dropout
1,3,2,26,0,0,1,3,2,4,9,1,0,1,0,4,4,2,5,98.21,112.85,8,4,8,9,0,5,8,1,10.57,5.08,2,4,2.97,8.73,8.42,Enrolled
0,1,2,26,0,0,1,4,2,3,7,0,1,1,1,2,2,1,6,141.28,115.7,8,10,7,5,5,7,8,7,9.12,5.49,3,2,-4.62,0.17,5.91,Enrolled
0,3,2,61,0,1,1,4,4,1,8,1,1,1,0,1,4,1,5,167.57,129.74,7,4,1,9,8,3,3,3,14.04,6.41,5,4,1.2,3.43,18.44,Enrolled
0,3,2,53,1,1,1,1,5,8,5,0,0,0,0,4,5,2,6,162.21,98.15,5,5,4,5,1,10,9,4,0.22,19.99,5,3,-3.26,-1.11,7.08,Enrolled
1,3,1,43,0,0,1,1,2,9,5,0,1,1,1,4,5,3,1,115.36,98.02,5,2,5,2,8,1,6,10,1.39,0.53,0,2,-4.52,8.97,11.68,Enrolled
1,2,2,42,1,0,0,1,3,2,1,1,0,1,1,3,4,2,3,96.45,149.0,4,6,10,8,3,3,4,2,5.72,0.12,4,3,-3.22,9.91,8.14,Enrolled
1,1,2,64,0,0,1,3,2,3,1,0,0,0,1,1,2,1,6,172.59,134.21,2,5,6,9,3,10,5,6,10.35,8.56,5,5,4.23,5.38,10.06,Graduate
0,2,2,49,0,1,0,2,4,10,1,0,1,0,0,5,2,4,6,164.42,125.77,9,10,10,5,5,7,10,1,14.77,14.12,3,1,1.64,-0.61,13.13,Enrolled
1,2,1,41,1,0,0,1,6,6,9,1,0,0,1,5,2,3,1,151.74,108.63,0,5,1,10,1,1,8,3,15.33,18.28,0,1,-4.4,0.11,11.79,Enrolled
0,3,1,61,1,1,1,2,3,10,7,0,0,1,1,3,3,1,7,151.83,153.69,7,6,3,7,5,7,6,7,18.88,19.93,0,3,-2.14,6.75,9.46,Enrolled
0,1,1,31,1,0,1,1,4,2,8,0,1,0,1,1,2,4,8,156.05,281.235,1,4,6,4,2,10,9,6,8.89,6.0600000000000005,1,3,1.34,2.29,19.47,Graduate
0,3,1,46,1,1,1,2,3,7,5,1,0,0,0,4,5,3,7,161.17,172.69,7,0,3,3,4,8,6,9,18.91,2.44,1,4,2.94,2.56,8.36,Enrolled
1,1,2,69,1,0,1,5,1,3,7,0,0,1,1,3,2,3,2,130.32,110.03,2,4,6,8,0,6,1,9,10.8,11.11,2,0,-1.9,2.49,18.43,Enrolled
0,1,1,47,1,0,0,1,6,7,8,0,1,1,1,3,2,1,8,149.84,125.56,0,7,7,4,6,8,10,6,12.09,19.63,3,5,0.96,7.58,6.79,Enrolled
0,3,1,54,1,0,0,6,1,6,4,0,1,0,0,2,2,4,5,152.71,197.51,9,1,7,2,8,9,4,2,3.47,8.27,1,2,0.2,3.79,14.31,Graduate
0,2,2,44,0,0,0,4,6,6,2,0,0,1,0,2,1,3,7,113.81,110.97,9,10,8,9,7,7,0,5,2.59,11.47,2,5,3.66,7.2,5.24,Enrolled
1,2,2,49,0,1,0,1,3,2,6,0,0,1,0,5,5,4,8,279.195,156.81,2,9,5,5,7,2,3,0,4.61,10.81,1,4,-0.94,-0.62,9.46,Graduate
1,2,2,21,0,0,1,1,6,10,9,0,0,0,1,5,1,1,1,96.96,195.58,5,2,9,1,0,3,2,8,16.24,17.44,2,6,0.55,7.25,19.34,Graduate
1,1,1,52,1,0,0,2,1,7,10,1,1,0,0,2,2,1,6,187.69,132.92,3,7,1,9,10,5,7,6,5.93,0.5,1,5,-1.9,0.01,13.07,Dropout
0,3,2,24,0,0,1,3,1,2,8,1,0,1,1,1,1,1,8,128.37,289.065,5,1,6,7,2,3,1,2,4.51,0.36,1,4,1.69,9.51,5.28,Enrolled
0,1,2,37,0,1,1,6,5,6,7,1,1,1,1,2,1,3,3,151.58,122.27,10,5,6,7,7,6,0,0,13.69,19.4,0,3,-1.07,-0.29,19.66,Enrolled
1,1,1,23,1,0,1,4,3,10,2,1,0,1,1,2,3,4,1,97.69,106.32,10,18,1,9,3,9,0,0,4.71,27.0,4,3,3.86,5.77,19.3,Graduate
1,2,1,48,0,0,0,4,3,6,2,0,0,0,0,1,3,3,5,199.22,151.18,5,1,7,3,1,10,6,1,14.22,3.49,2,0,0.72,-1.9,7.56,Dropout
0,2,1,33,1,0,0,3,6,1,10,0,0,1,0,1,3,3,7,188.15,135.84,6,10,5,8,3,3,7,2,7.91,7.79,5,2,3.95,1.9,19.04,Dropout
0,3,2,18,1,0,1,3,2,8,8,1,0,0,0,5,1,2,6,189.02,180.22,8,8,6,6,2,3,6,4,11.28,16.76,3,4,0.17,2.96,19.01,Graduate
0,3,1,32,0,0,0,1,1,9,3,0,1,1,1,2,3,4,1,191.25,123.21,10,4,1,9,6,1,3,5,0.11,1.98,1,1,4.79,0.91,16.0,Dropout
0,1,2,66,0,1,0,3,1,10,5,0,1,1,0,1,2,1,2,152.14,195.87,10,9,10,1,2,9,7,2,4.14,13.46,4,2,-2.43,3.13,15.04,Graduate
1,2,2,120,1,1,0,3,1,9,4,1,0,0,0,5,1,1,3,171.27,150.45,1,3,2,8,9,3,9,5,11.93,12.27,4,2,1.845,4.68,12.11,Graduate
1,1,2,17,0,0,1,3,6,2,6,1,0,0,0,5,2,3,7,140.93,132.77,4,10,2,7,10,0,4,7,2.54,15.74,3,5,0.87,7.52,5.31,Dropout
1,3,1,21,1,1,0,3,3,4,1,0,1,1,1,4,5,2,4,196.24,185.84,10,4,7,10,0,1,6,1,0.13,13.74,5,1,4.06,8.655,11.56,Enrolled
1,2,1,32,0,1,1,1,1,1,10,0,0,1,1,4,1,1,8,157.16,198.74,0,7,5,4,7,5,3,0,5.31,1.97,2,0,2.12,3.07,15.51,Dropout
1,3,2,63,0,0,1,5,5,5,1,1,0,1,1,1,3,4,7,188.56,148.39,6,6,6,8,8,3,7,5,2.81,17.58,4,1,-3.7,5.78,13.84,Enrolled
1,1,2,65,1,0,0,5,5,9,2,1,1,1,1,5,4,3,4,168.0,123.04,10,9,5,6,1,4,3,5,8.78,16.04,5,1,-5.205,3.57,19.2,Dropout
0,3,1,18,0,0,1,5,2,8,9,1,0,1,1,4,1,1,8,179.15,111.78,10,7,8,3,8,8,7,8,18.69,14.0,5,2,3.17,3.08,15.76,Enrolled
1,1,2,41,0,1,0,4,4,3,5,1,0,1,1,2,4,1,2,100.78,195.7,1,3,5,2,5,0,2,6,9.59,6.93,1,1,0.44,5.47,19.84,Dropout
0,1,2,32,1,0,0,3,3,3,9,0,1,0,1,3,2,2,6,197.32,160.76,4,6,3,2,1,0,2,7,15.12,11.31,5,1,-4.35,5.41,15.15,Enrolled
1,2,2,68,0,0,0,1,3,1,9,1,1,1,1,4,2,3,7,119.77,112.89,3,2,7,1,0,1,5,4,3.31,16.49,5,1,-0.96,9.18,9.94,Dropout
1,3,2,31,0,1,0,6,6,6,4,1,0,0,0,1,3,1,2,99.65,104.27,10,9,7,4,6,5,4,9,11.35,6.79,0,2,-0.74,-1.27,13.8,Enrolled
0,2,2,66,0,0,0,1,6,2,9,0,1,1,1,5,5,2,8,110.83,198.09,10,0,3,7,3,1,4,8,14.2,0.68,5,3,1.45,3.46,16.22,Enrolled
0,1,1,48,1,1,0,4,6,10,2,1,0,0,0,5,4,2,5,148.1,152.65,2,3,6,4,9,6,1,4,5.88,15.38,2,5,3.13,8.27,11.49,Dropout
1,2,2,44,0,0,0,3,1,6,6,0,1,0,0,5,2,2,7,125.72,198.0,3,6,2,5,8,9,2,4,17.03,12.26,5,1,0.3,9.48,9.45,Enrolled
0,1,2,25,1,0,1,1,2,6,6,1,0,1,1,2,5,4,1,117.42,167.97,2,7,2,6,10,10,8,8,2.19,6.42,4,2,1.05,5.34,14.88,Dropout
0,1,1,29,0,0,1,1,6,1,2,1,1,1,0,3,5,2,6,118.75,138.95,0,1,3,3,9,9,7,0,1.09,19.06,2,0,-3.43,3.86,9.56,Dropout
1,1,1,39,1,0,0,4,5,3,3,0,0,1,0,4,5,3,8,197.56,108.07,4,3,5,1,0,9,9,9,13.71,11.63,0,5,4.52,6.84,15.95,Graduate
1,3,2,29,1,0,0,5,3,2,9,1,1,0,0,4,2,2,5,191.1,123.22,3,6,3,5,1,1,0,5,11.41,8.04,5,0,4.14,0.01,19.02,Enrolled
0,2,2,56,0,1,1,2,5,5,9,0,1,1,0,1,4,1,8,148.53,159.53,4,10,7,4,0,5,1,0,14.84,11.24,2,2,-3.65,3.4,13.49,Graduate
0,1,2,66,1,0,1,4,3,7,1,0,0,1,0,2,3,1,2,170.63,123.59,0,3,3,4,7,7,10,9,4.54,4.34,3,4,-1.71,1.29,18.5,Enrolled
1,3,2,70,1,0,0,4,5,6,6,0,1,0,1,2,2,1,1,197.38,189.32,3,5,8,6,0,4,9,1,19.53,8.81,5,0,-0.0,4.39,8.82,Graduate
1,2,2,28,1,0,1,6,3,9,6,1,1,1,1,3,3,2,6,160.63,148.59,0,8,3,1,8,10,2,5,2.68,9.25,1,5,2.97,3.39,18.62,Enrolled
0,2,1,58,1,1,0,3,3,5,9,1,0,0,0,2,4,1,5,151.6,180.81,4,3,2,2,7,6,5,3,10.95,15.28,5,4,-3.21,-0.72,15.2,Enrolled
0,2,1,62,0,1,0,3,3,6,4,0,1,0,1,2,1,3,3,167.2,155.22,4,0,5,7,1,8,3,8,3.55,3.96,0,5,2.44,7.33,18.5,Dropout
1,2,1,70,0,0,1,3,2,4,6,1,1,0,1,5,3,4,2,175.785,130.43,7,2,4,7,0,3,3,0,13.71,9.11,4,2,-2.81,-1.33,10.37,Graduate
1,3,2,50,0,0,0,1,6,4,5,0,1,1,0,1,3,4,7,175.77,135.99,5,6,8,4,0,7,0,2,11.37,4.15,10,5,3.58,8.51,17.86,Enrolled
0,3,2,62,1,0,1,4,2,10,5,0,0,1,0,4,5,4,5,177.71,128.89,1,8,4,8,5,4,6,0,2.8,3.54,0,1,-0.18,2.21,11.07,Graduate
1,2,1,61,0,1,1,5,2,1,2,1,0,1,0,3,4,3,2,118.01,139.77,1,0,8,8,7,3,5,5,17.31,1.95,0,4,-4.59,2.42,12.56,Enrolled
1,1,2,57,1,1,0,3,6,3,7,0,1,1,1,3,2,4,3,127.96,180.19,4,8,6,2,2,6,8,2,4.01,8.42,2,1,-0.66,3.27,11.05,Graduate
0,3,2,28,1,0,0,3,4,5,6,1,1,1,1,4,1,3,7,99.67,176.33,9,6,9,5,4,5,9,0,3.22,15.63,0,2,3.5,0.17,9.18,Dropout
1,2,1,23,0,1,1,5,5,6,2,0,1,0,1,4,4,3,2,192.71,174.85,7,2,9,3,7,8,0,5,9.29,19.34,1,1,3.31,8.3,8.76,Dropout
0,3,2,42,0,0,0,1,6,10,7,0,1,1,1,3,3,3,8,170.71,104.99,3,5,2,8,6,7,8,4,0.06,10.13,0,1,-1.62,0.35,12.14,Dropout
1,3,2,54,1,1,0,2,5,4,1,0,1,1,1,1,1,2,4,186.43,128.02,10,7,8,1,4,2,1,1,3.68,7.02,4,4,-1.27,8.71,8.57,Enrolled
0,2,2,63,0,0,1,5,4,8,6,0,0,1,0,3,5,3,6,181.38,117.67,8,6,3,3,2,8,1,2,0.41,0.53,2,5,0.7,6.43,21.195,Dropout
0,2,2,38,0,0,0,6,1,8,6,0,1,0,0,2,5,4,3,127.45,196.58,8,1,1,10,12,1,1,8,2.96,16.3,0,1,-3.49,-2.9699999999999998,6.32,Graduate
1,1,1,34,0,0,1,3,3,6,6,0,0,1,0,4,1,1,8,176.63,167.78,6,6,10,2,9,2,4,4,1.39,7.57,1,5,0.68,4.89,6.89,Enrolled
0,1,2,64,1,1,0,6,3,3,1,1,1,0,0,4,3,2,7,179.19,172.35,4,6,6,2,10,3,0,4,12.35,3.64,1,0,-4.14,9.62,13.79,Dropout
0,1,2,33,1,1,0,3,3,2,4,1,1,1,0,5,1,1,8,121.25,144.37,9,8,10,8,0,1,5,10,8.49,17.07,3,1,2.32,-1.95,10.77,Dropout
1,2,1,62,0,1,1,5,5,3,8,0,0,1,0,3,5,3,3,179.51,104.22,8,10,10,8,9,2,7,2,5.29,0.44,4,0,4.39,-0.76,12.01,Dropout
1,1,2,53,0,1,1,4,1,10,2,1,0,1,0,4,4,1,2,107.47,176.88,8,5,9,6,2,2,3,3,5.81,19.53,3,0,3.07,3.2,22.305,Enrolled
1,2,1,49,0,1,0,4,4,6,4,0,0,0,0,4,2,4,1,102.28,101.63,0,4,8,5,2,1,6,9,12.54,14.09,2,5,3.87,7.72,19.2,Dropout
0,2,2,33,1,1,0,6,5,2,7,1,1,0,0,2,3,2,8,95.28,152.8,7,3,10,1,7,0,5,3,11.61,19.23,3,4,4.18,2.54,9.63,Dropout
0,2,1,64,0,1,0,2,1,9,5,0,1,0,0,3,2,4,2,121.27,123.06,9,8,2,4,3,3,3,6,10.3,0.05,2,3,-3.8,7.14,10.11,Graduate
0,3,1,50,0,1,0,2,6,9,7,0,0,0,1,1,1,3,2,149.52,191.39,7,9,10,9,6,7,3,5,4.04,12.76,1,1,-3.66,1.73,12.79,Graduate
0,3,1,62,0,0,0,1,1,3,1,0,0,0,0,5,1,2,3,158.92,136.6,5,0,3,2,7,1,4,8,9.39,6.34,3,5,1.33,6.46,26.895,Enrolled
1,3,1,43,0,1,1,2,1,2,10,1,0,0,0,1,1,3,8,118.47,139.41,10,4,5,10,9,1,7,10,7.58,16.11,0,4,-4.67,9.5,9.18,Enrolled
1,2,1,47,0,0,1,5,1,7,8,0,1,0,1,3,3,4,1,189.58,170.73,6,9,6,6,9,6,2,1,13.3,2.05,5,2,-4.61,6.48,11.79,Dropout
1,1,1,60,0,0,0,4,1,10,7,0,0,1,0,5,5,2,3,185.59,144.44,4,2,2,6,1,3,5,3,3.94,13.11,0,5,2.02,9.57,19.46,Enrolled
1,1,2,32,1,0,0,4,3,2,1,0,0,1,0,5,5,3,6,103.19,124.67,5,8,10,9,1,4,4,1,3.99,18.0,2,1,-1.54,2.93,14.32,Enrolled
0,3,2,56,0,1,1,6,5,5,8,0,0,0,0,2,2,3,3,160.06,118.69,9,1,3,7,0,4,2,9,6.14,17.87,4,4,-0.61,2.52,18.55,Dropout
1,3,2,20,0,0,0,3,5,10,7,1,0,0,0,1,4,1,3,144.55,102.77,9,8,2,4,6,1,3,4,15.37,5.89,5,2,3.02,6.62,11.65,Dropout
1,2,1,80,0,0,1,6,2,9,10,0,1,0,1,4,5,2,3,103.9,106.57,1,8,5,1,5,6,6,4,10.88,7.37,2,5,-2.6,5.11,11.7,Dropout
0,1,2,46,1,0,1,6,1,6,2,1,0,0,1,2,5,3,5,113.45,133.63,4,8,6,2,5,2,5,8,8.55,13.76,1,0,3.65,9.99,19.8,Dropout
0,2,2,68,0,1,0,5,2,9,5,0,1,1,0,1,4,1,1,146.47,170.69,6,10,3,7,6,9,0,5,10.3,4.58,1,0,-4.39,7.26,13.09,Graduate
1,1,1,54,1,0,0,2,6,1,7,1,1,1,1,2,1,2,7,138.32,119.76,6,9,6,4,2,6,7,4,10.33,13.21,1,0,2.55,4.23,10.04,Dropout
0,2,1,43,0,0,0,2,6,6,5,1,0,0,0,2,4,2,2,160.8,104.01,3,2,3,7,6,8,6,4,5.88,10.79,4,1,5.865,0.64,5.36,Graduate
0,1,2,21,0,1,0,2,6,4,9,1,1,1,1,4,2,4,4,197.98,115.89,6,9,1,7,8,3,7,8,16.19,8.97,1,1,3.79,2.92,16.6,Enrolled
0,1,2,66,0,0,1,3,6,2,3,1,1,0,1,2,1,3,3,96.15,197.32,2,7,9,4,3,8,2,10,5.39,6.15,5,0,3.62,-0.34,9.59,Graduate
1,1,2,26,0,1,0,1,4,6,4,1,1,1,1,2,5,1,3,161.88,195.38,6,3,2,5,6,0,5,9,15.7,13.44,2,2,-4.28,7.45,13.48,Graduate
1,2,1,38,0,0,0,5,6,5,1,0,1,1,1,5,2,4,7,132.28,191.87,1,10,2,3,1,1,7,9,17.73,10.88,3,0,-3.36,0.47,8.88,Dropout
0,2,2,48,1,1,1,2,6,7,10,1,0,1,1,1,3,4,7,197.04,122.29,6,7,1,6,5,0,5,3,0.0,0.45,2,0,4.21,5.49,19.05,Dropout
0,2,1,25,0,0,1,6,4,1,3,1,1,1,1,3,3,1,2,184.93,114.8,5,7,6,8,2,4,10,9,3.22,19.31,4,5,0.63,9.14,16.05,Enrolled
1,1,1,22,1,1,0,2,1,9,4,1,1,1,0,2,4,4,4,117.75,193.12,8,0,6,7,2,1,1,0,1.01,18.55,1,2,-0.01,3.92,7.67,Graduate
0,2,1,52,0,0,0,5,4,8,9,0,0,0,1,5,5,3,7,194.47,104.88,5,9,5,6,7,9,7,7,9.77,13.01,3,1,2.83,6.41,16.81,Enrolled
0,3,1,42,0,1,1,4,4,4,10,0,0,1,0,1,2,1,1,159.94,179.9,7,7,8,8,9,4,6,2,8.5,5.06,2,4,3.23,9.52,10.86,Graduate
