"Marital_status","Application_mode","Application_order","Course","Daytime/evening_attendance	","Previous_qualification","Previous_qualification_(grade)","Nationality","Mothers_qualification","Fathers_qualification","Mothers_occupation","Fathers_occupation","Admission_grade","Displaced","Educational_special_needs","Debtor","Tuition_fees_up_to_date","Gender","Scholarship_holder","Age_at_enrollment","International","Curricular_units_1st_sem_(credited)","Curricular_units_1st_sem_(enrolled)","Curricular_units_1st_sem_(evaluations)","Curricular_units_1st_sem_(approved)","Curricular_units_1st_sem_(grade)","Curricular_units_1st_sem_(without_evaluations)","Curricular_units_2nd_sem_(credited)","Curricular_units_2nd_sem_(enrolled)","Curricular_units_2nd_sem_(evaluations)","Curricular_units_2nd_sem_(approved)","Curricular_units_2nd_sem_(grade)","Curricular_units_2nd_sem_(without_evaluations)","Unemployment_rate","Inflation_rate","GDP","Target","Completed_exams_ratio","Passed_exams_ratio"
1,1,1,5,1,2,145,1,5,5,7,1,150.3,1,0,0,1,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,15.5,2.8,-4.06,"Dropout",0,0
1,1,3,4,1,2,112,1,2,2,10,3,107.8,1,0,0,1,0,0,19,0,0,5,7,3,10.3333333333333,0,0,5,11,3,14.4285714285714,0,10.8,1.4,1.74,"Enrolled",60,33.3333333333333
1,1,1,1,1,2,138,1,4,4,7,2,127.5,1,0,0,1,0,0,19,0,0,7,10,5,12.94,0,0,7,7,5,13.76,0,16.2,0.3,-0.92,"Enrolled",71.4285714285714,58.8235294117647
1,1,3,1,1,2,135,1,2,2,5,5,120.5,1,0,0,1,0,0,19,0,0,8,11,7,13.2585714285714,0,0,8,11,7,13.2585714285714,0,10.8,1.4,1.74,"Graduate",87.5,63.6363636363636
1,1,1,4,1,2,118,1,2,2,8,8,117.3,1,0,0,1,0,0,19,0,0,5,9,4,12.25,0,0,5,10,4,12,0,8.9,1.4,3.51,"Enrolled",80,42.1052631578947
1,1,1,8,1,2,123,1,4,4,7,5,120.6,1,0,0,0,0,0,19,0,0,6,9,3,11.6666666666667,0,0,6,15,1,10,0,10.8,1.4,1.74,"Dropout",33.3333333333333,16.6666666666667
1,5,4,8,1,2,126,1,4,4,7,5,118.7,1,0,0,1,0,1,21,0,0,6,7,6,13.5714285714286,0,0,6,6,6,12.5,0,8.9,1.4,3.51,"Graduate",100,92.3076923076923
1,1,2,3,1,2,150,2,2,2,7,5,130.8,0,0,0,1,0,1,20,1,0,6,9,5,11.8,0,0,6,9,5,11.8333333333333,0,15.5,2.8,-4.06,"Graduate",83.3333333333333,55.5555555555556
1,1,1,4,1,2,121,1,3,3,10,7,112.6,1,0,0,1,0,1,20,0,0,5,7,5,14.2,0,0,5,7,5,13.2857142857143,0,11.1,0.6,2.02,"Graduate",100,71.4285714285714
1,3,1,4,0,4,133.1,1,5,5,7,7,117.2,0,0,0,1,0,0,41,0,0,5,8,5,11,0,0,5,6,5,11.8,1,7.6,2.6,0.32,"Graduate",100,71.4285714285714
3,4,1,1,1,1,130,1,5,5,10,1,130,1,0,0,1,0,0,32,0,0,7,16,4,13.625,0,0,7,8,7,12.6375,0,12.4,0.5,1.79,"Enrolled",78.5714285714286,45.8333333333333
1,1,3,1,1,2,139,1,4,4,7,3,131.8,1,0,0,1,0,0,18,0,0,8,8,7,14.6528571428571,0,0,8,8,7,14.6528571428571,0,10.8,1.4,1.74,"Graduate",87.5,87.5
3,3,1,3,0,2,160,1,5,5,10,2,97,0,0,0,1,0,1,35,0,0,6,9,6,11.3333333333333,0,0,6,6,6,11.3333333333333,0,15.5,2.8,-4.06,"Graduate",100,80
1,3,1,1,1,2,110,1,5,5,7,7,130,0,0,1,0,0,0,32,0,0,7,12,4,13.7,0,0,7,7,0,0,0,16.2,0.3,-0.92,"Dropout",28.5714285714286,21.0526315789474
1,3,1,3,0,1,140,1,3,3,3,7,148,0,0,0,1,0,0,37,0,7,11,11,11,13.7272727272727,0,4,8,8,8,14.75,0,12.4,0.5,1.79,"Graduate",100,100
2,3,2,4,1,1,130,1,1,1,7,7,103.4,0,0,0,1,0,0,30,0,4,7,9,7,11.75,0,3,8,12,7,11.1428571428571,0,12.7,3.7,-1.7,"Dropout",93.3333333333333,66.6666666666667
1,2,2,3,1,2,132,1,3,3,9,9,127.1,0,0,0,1,1,0,23,0,0,6,9,6,12.3333333333333,0,0,6,11,5,13,0,7.6,2.6,0.32,"Graduate",91.6666666666667,55
1,1,2,3,1,2,139,1,1,1,1,5,124,1,0,0,1,0,1,20,0,0,6,6,6,14,0,0,6,7,6,13.8571428571429,0,15.5,2.8,-4.06,"Dropout",100,92.3076923076923
1,1,1,4,1,2,135,1,3,3,3,5,121.4,0,0,0,1,1,0,21,0,0,5,7,4,11.5,0,0,5,6,4,11.75,0,9.4,-0.8,-3.12,"Graduate",80,61.5384615384615
1,1,1,4,1,2,117,1,4,4,3,5,118.1,0,0,0,1,1,0,19,0,0,5,6,5,11.2,0,0,5,5,5,13.2,0,12.4,0.5,1.79,"Graduate",100,90.9090909090909
1,1,4,1,1,2,137,1,2,2,2,1,121.3,1,0,0,1,1,1,18,0,0,8,8,7,15.07,0,0,8,8,7,15.07,0,10.8,1.4,1.74,"Graduate",87.5,87.5
1,2,1,6,1,2,144,1,6,6,9,9,119.5,0,0,0,1,1,0,18,0,0,5,6,1,10,0,0,5,7,1,12,0,10.8,1.4,1.74,"Dropout",20,15.3846153846154
1,3,1,4,0,2,130,1,2,2,2,8,115.2,0,0,0,1,1,0,24,0,0,5,5,4,12,0,0,5,6,5,12.6666666666667,0,12.4,0.5,1.79,"Enrolled",90,81.8181818181818
1,1,1,4,1,2,140,1,2,2,7,7,130.2,1,0,0,1,1,0,22,0,0,6,11,4,13,0,0,6,11,4,12.6,0,12.7,3.7,-1.7,"Graduate",66.6666666666667,36.3636363636364
1,1,4,8,1,2,130,1,3,3,3,3,130,1,0,0,1,1,0,18,0,0,6,7,4,11,0,0,6,7,3,11.25,0,16.2,0.3,-0.92,"Dropout",58.3333333333333,50
1,5,2,3,1,2,130,1,5,5,3,4,126.9,1,0,0,1,0,0,18,0,0,6,8,6,13.5714285714286,0,0,6,11,5,12.1666666666667,0,9.4,-0.8,-3.12,"Graduate",91.6666666666667,57.8947368421053
1,1,2,5,1,2,152,2,1,1,7,1,168.5,1,0,0,1,1,0,21,1,0,6,7,5,14.6,0,0,6,6,5,14.2,0,16.2,0.3,-0.92,"Graduate",83.3333333333333,76.9230769230769
3,3,1,1,1,2,133.1,1,5,5,7,7,130,0,0,1,1,0,0,38,0,0,7,13,3,11.8333333333333,0,0,7,14,2,10,0,16.2,0.3,-0.92,"Dropout",35.7142857142857,18.5185185185185
1,1,1,1,1,2,140,1,4,4,7,7,122.8,0,0,0,1,0,1,19,0,0,7,11,7,12.625,0,0,8,11,8,12.5125,0,12.7,3.7,-1.7,"Graduate",100,68.1818181818182
3,3,1,1,1,2,133.1,1,5,5,7,7,110,0,0,0,1,0,0,36,0,0,7,12,4,11.5,0,0,7,14,3,12.3333333333333,0,16.2,0.3,-0.92,"Dropout",50,26.9230769230769
1,5,1,2,1,2,140,1,2,2,7,7,127.1,1,0,0,1,0,0,18,0,0,5,8,4,13.25,1,0,5,10,4,10.5,0,12.7,3.7,-1.7,"Graduate",80,44.4444444444444
1,1,3,1,1,2,133.1,1,3,3,3,3,108.5,1,0,0,1,0,0,19,0,0,7,9,7,12.60625,0,0,8,12,6,11.9,0,12.4,0.5,1.79,"Graduate",86.6666666666667,61.9047619047619
1,4,1,2,1,1,140,1,3,3,7,7,138.2,0,0,1,0,0,0,21,0,7,10,15,8,13.75,0,4,9,17,5,13.2,0,8.9,1.4,3.51,"Dropout",68.4210526315789,40.625
1,1,2,1,1,2,133.1,1,3,3,7,7,96,1,0,0,1,0,0,19,0,0,7,10,6,13.5983333333333,0,0,8,11,6,11.9333333333333,0,11.1,0.6,2.02,"Enrolled",80,57.1428571428571
1,1,1,3,1,2,135,1,3,3,7,7,124.5,0,0,0,1,0,1,18,0,0,6,11,5,11.1428571428571,0,0,6,8,6,12.2857142857143,0,16.2,0.3,-0.92,"Graduate",91.6666666666667,57.8947368421053
2,4,1,1,1,1,120,1,5,5,7,5,120,1,0,0,1,0,0,45,0,7,11,11,11,12.7,0,6,10,12,10,12.9681818181818,0,13.9,-0.3,0.79,"Enrolled",100,91.304347826087
1,1,1,4,1,2,140,1,5,5,7,5,132.3,1,0,0,1,0,0,20,0,0,5,9,1,10,0,0,5,10,1,11,0,7.6,2.6,0.32,"Dropout",20,10.5263157894737
1,1,1,8,1,2,128,1,3,3,3,5,120.7,1,0,1,1,0,0,18,0,0,6,8,6,11.6666666666667,0,0,6,10,4,11.5,0,13.9,-0.3,0.79,"Graduate",83.3333333333333,55.5555555555556
1,1,1,4,1,2,141,1,2,2,2,2,132.6,0,0,0,1,0,1,18,0,0,6,8,6,14,0,0,6,7,6,13.1428571428571,0,11.1,0.6,2.02,"Graduate",100,80
1,4,2,2,1,1,140,1,6,6,9,9,140,0,0,0,1,0,0,25,0,0,5,9,0,0,4,0,5,9,0,0,3,10.8,1.4,1.74,"Dropout",0,0
1,1,6,1,1,2,139,1,2,2,2,2,124.5,1,0,0,1,0,0,19,0,0,8,9,7,12.0414285714286,0,0,8,9,7,12.0414285714286,0,10.8,1.4,1.74,"Graduate",87.5,77.7777777777778
1,1,1,5,1,2,142,1,3,3,5,5,142,1,0,0,1,0,1,18,0,0,0,0,0,0,0,0,0,0,0,0,0,13.9,-0.3,0.79,"Graduate",0,0
1,4,1,8,1,1,130,1,2,2,10,4,130,0,0,0,1,0,0,39,0,12,13,14,13,13.7692307692308,0,9,12,16,12,14.5833333333333,0,13.9,-0.3,0.79,"Graduate",100,83.3333333333333
2,3,1,7,1,2,130,1,4,4,7,7,144,0,0,0,1,0,0,29,0,13,18,20,18,15.4444444444444,0,11,13,13,13,15.3076923076923,0,15.5,2.8,-4.06,"Graduate",100,93.9393939393939
1,1,1,3,1,2,125,1,3,3,2,5,128.5,1,0,0,1,0,0,18,0,0,7,9,6,11.5,0,0,7,8,7,12.7142857142857,0,13.9,-0.3,0.79,"Enrolled",92.8571428571429,76.4705882352941
1,4,1,5,1,1,140,1,5,5,7,1,140,0,0,0,0,0,0,23,0,0,3,3,2,10,0,0,6,0,0,0,0,10.8,1.4,1.74,"Dropout",22.2222222222222,66.6666666666667
1,2,1,3,1,2,120,1,2,2,3,3,113.9,1,0,0,1,0,0,21,0,0,6,8,4,12.25,0,0,6,13,3,10.3333333333333,0,12.7,3.7,-1.7,"Dropout",58.3333333333333,33.3333333333333
1,1,1,3,1,2,147,1,2,2,2,2,137.2,0,0,0,0,0,0,18,0,0,6,6,6,14.5,0,0,6,6,6,15.1666666666667,0,10.8,1.4,1.74,"Graduate",100,100
1,4,1,2,1,1,140,1,2,2,3,3,140,1,0,0,1,0,0,23,0,0,6,7,6,15.5714285714286,0,0,6,8,6,16.375,0,12.4,0.5,1.79,"Graduate",100,80
1,1,1,2,1,2,161,1,2,2,2,2,152.3,0,0,0,1,0,0,18,0,0,6,7,6,15.5714285714286,0,0,6,7,6,14.7142857142857,0,11.1,0.6,2.02,"Graduate",100,85.7142857142857
2,3,1,3,0,4,133.1,1,5,5,2,6,112.5,0,0,0,1,0,0,32,0,0,6,8,5,13.8,0,0,6,7,6,12.1666666666667,0,9.4,-0.8,-3.12,"Graduate",91.6666666666667,73.3333333333333
2,3,2,4,1,2,150,1,3,3,7,5,101,0,0,1,0,0,0,29,0,0,5,8,3,10.6666666666667,0,0,5,14,2,14.8,0,10.8,1.4,1.74,"Dropout",50,22.7272727272727
1,1,6,3,1,2,113,1,2,2,7,4,112.3,1,0,1,1,0,1,20,0,0,6,8,5,11.6,0,0,6,8,4,11.75,0,8.9,1.4,3.51,"Graduate",75,56.25
1,3,1,3,1,2,140,1,6,6,9,9,114,1,0,0,0,0,0,28,0,0,6,11,1,13,0,0,6,12,0,0,0,9.4,-0.8,-3.12,"Dropout",8.33333333333333,4.34782608695652
1,4,1,4,1,1,130,1,4,4,1,7,130,0,0,0,1,0,0,27,0,0,5,9,3,12,0,0,5,11,4,13.625,0,10.8,1.4,1.74,"Graduate",70,35
1,2,2,1,1,2,120,1,5,5,10,9,121.5,0,0,1,1,0,0,22,0,11,14,14,12,12.3333333333333,2,11,14,14,12,12.3333333333333,2,7.6,2.6,0.32,"Graduate",85.7142857142857,85.7142857142857
2,3,1,7,1,4,133.1,1,3,3,7,8,120,0,0,1,1,0,0,37,0,0,6,10,6,12.875,0,0,6,12,6,12.9,0,16.2,0.3,-0.92,"Enrolled",100,54.5454545454545
1,4,1,3,0,1,130,1,5,5,9,3,130,0,0,0,0,0,0,28,0,0,6,12,1,11,0,0,6,0,0,0,0,12.7,3.7,-1.7,"Dropout",8.33333333333333,8.33333333333333
2,3,1,7,1,2,120,1,5,5,7,7,125.7,0,0,1,0,0,0,43,0,0,6,10,4,12.25,0,0,6,13,4,10.5,0,8.9,1.4,3.51,"Dropout",66.6666666666667,34.7826086956522
1,2,1,1,1,2,140,1,5,5,7,7,128,1,0,0,0,0,0,32,0,0,7,7,0,0,7,0,8,8,0,0,7,10.8,1.4,1.74,"Dropout",0,0
1,1,1,3,1,2,123,1,2,2,7,7,113.2,0,0,0,1,0,1,20,0,0,6,11,4,10.75,0,0,6,13,5,11.5,0,15.5,2.8,-4.06,"Enrolled",75,37.5
3,3,1,1,1,4,133.1,1,4,4,7,2,120,0,0,0,1,0,1,35,0,0,8,9,8,13.63,1,0,8,9,8,13.63,1,9.4,-0.8,-3.12,"Graduate",100,88.8888888888889
1,1,1,4,1,2,130,1,5,5,9,9,117.8,1,0,0,1,0,0,21,0,0,5,8,3,13,0,0,5,7,4,11.5,1,7.6,2.6,0.32,"Graduate",70,46.6666666666667
1,1,4,1,1,2,126,1,3,3,5,7,121.3,1,0,0,1,0,1,18,0,0,7,9,6,13.5333333333333,0,0,7,7,7,12.2285714285714,0,12.4,0.5,1.79,"Enrolled",92.8571428571429,81.25
1,1,1,1,1,2,176,1,1,1,10,5,169.7,0,0,0,1,0,1,18,0,0,7,7,7,16.9,0,0,8,9,8,16.3777777777778,0,16.2,0.3,-0.92,"Graduate",100,93.75
1,1,4,3,1,2,124,1,3,3,3,6,117.7,1,0,0,1,0,0,18,0,0,6,10,5,12,0,0,6,11,4,12,0,16.2,0.3,-0.92,"Graduate",75,42.8571428571429
1,4,1,3,0,3,120,1,3,3,5,4,121.8,1,0,0,1,0,0,22,0,3,6,6,6,12.5,0,2,6,7,6,13.2857142857143,0,12.4,0.5,1.79,"Graduate",100,92.3076923076923
1,1,2,1,1,2,140,1,2,2,2,8,128.3,1,0,0,1,0,0,19,0,0,8,8,7,12.7642857142857,0,0,8,8,7,12.7642857142857,0,10.8,1.4,1.74,"Graduate",87.5,87.5
1,1,2,4,1,2,143,1,3,3,7,5,132.2,1,0,0,1,0,1,18,0,0,5,8,5,13.75,0,0,5,6,5,12.1666666666667,0,13.9,-0.3,0.79,"Graduate",100,71.4285714285714
1,1,2,5,1,2,136,1,2,2,10,2,134.3,1,0,1,1,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,12.4,0.5,1.79,"Dropout",0,0
1,1,1,1,1,2,132,1,3,3,7,3,123.4,0,0,0,1,0,1,18,0,0,7,7,7,14.6042857142857,0,0,8,9,8,15.6833333333333,0,11.1,0.6,2.02,"Graduate",100,93.75
2,3,1,4,0,4,133.1,1,3,3,3,1,121.7,0,0,1,0,0,0,31,0,0,5,7,0,0,0,0,5,7,0,0,0,16.2,0.3,-0.92,"Dropout",0,0
2,3,1,3,0,4,100,1,2,2,1,3,130,0,0,1,1,0,1,33,0,0,6,9,5,13.8333333333333,0,0,6,7,6,12.5,0,9.4,-0.8,-3.12,"Graduate",91.6666666666667,68.75
1,1,3,1,1,2,137,1,3,3,5,5,126.5,1,0,0,1,0,1,19,0,0,8,8,8,13.57625,0,0,8,8,8,13.57625,0,9.4,-0.8,-3.12,"Graduate",100,100
1,1,1,3,1,2,153,1,4,4,5,5,159.7,1,0,0,1,0,1,18,0,0,6,7,6,15.1428571428571,0,0,6,6,6,15.8333333333333,0,12.7,3.7,-1.7,"Graduate",100,92.3076923076923
1,1,1,4,1,2,160,1,3,3,2,1,151.3,0,0,0,1,0,0,23,0,0,5,8,3,10.6666666666667,0,0,5,8,5,11.6,0,7.6,2.6,0.32,"Graduate",80,50
1,1,1,3,1,2,145,1,4,4,3,5,138,1,0,0,1,0,0,20,0,0,6,11,5,11.2,0,0,6,6,6,12,0,9.4,-0.8,-3.12,"Graduate",91.6666666666667,64.7058823529412
1,1,5,1,1,2,137,1,4,4,2,6,126.5,1,0,0,1,0,0,18,0,0,8,8,8,13.76375,0,0,8,8,8,13.76375,0,9.4,-0.8,-3.12,"Graduate",100,100
1,4,1,2,1,1,140,1,2,2,2,1,140,1,0,1,1,0,0,21,0,7,9,10,8,13.25,0,4,9,14,5,12.2,0,8.9,1.4,3.51,"Enrolled",72.2222222222222,54.1666666666667
1,1,1,3,1,2,120,1,3,3,3,4,112.3,0,0,0,1,0,1,22,0,0,6,10,5,10.7142857142857,0,0,6,10,5,12.2,0,12.7,3.7,-1.7,"Graduate",83.3333333333333,50
1,1,1,3,1,2,122,1,2,2,2,2,127.3,1,0,1,1,0,0,20,0,0,6,6,6,12.1666666666667,0,0,6,7,6,11.6666666666667,0,9.4,-0.8,-3.12,"Graduate",100,92.3076923076923
1,4,1,1,1,1,130,1,3,3,2,8,130,1,0,0,1,0,0,23,0,1,7,8,6,14.3571428571429,0,1,7,8,6,14.3571428571429,0,7.6,2.6,0.32,"Graduate",85.7142857142857,75
1,1,2,3,1,2,133.1,1,1,1,2,3,115,1,0,0,1,0,0,19,0,0,6,6,6,12.8333333333333,0,0,6,6,6,12.6666666666667,0,16.2,0.3,-0.92,"Graduate",100,100
1,1,6,1,1,2,150,1,2,2,1,1,131.5,1,0,0,1,0,0,19,0,0,8,8,7,13.9257142857143,0,0,8,8,7,13.9257142857143,0,10.8,1.4,1.74,"Graduate",87.5,87.5
1,3,1,4,0,2,133.1,1,3,3,5,2,125.7,0,0,0,1,0,0,26,0,0,5,9,2,12,0,0,5,9,3,11,0,10.8,1.4,1.74,"Dropout",50,27.7777777777778
1,1,6,1,1,2,141,1,2,2,2,1,126.8,1,0,0,1,0,0,18,0,0,7,7,7,13.4428571428571,0,0,8,9,8,13.7444444444444,0,16.2,0.3,-0.92,"Graduate",100,93.75
1,1,1,6,1,2,146,1,2,2,5,5,132.4,1,0,0,1,1,0,18,0,0,5,5,1,16,0,0,5,5,0,0,0,9.4,-0.8,-3.12,"Dropout",10,10
1,4,1,7,1,3,150,1,4,4,7,7,150,1,0,0,1,1,0,20,0,0,6,8,6,13.125,0,0,6,10,6,13.2,0,16.2,0.3,-0.92,"Graduate",100,66.6666666666667
1,1,1,4,1,2,133.1,1,1,1,2,2,95,0,0,0,1,1,0,19,0,0,6,7,0,0,0,0,6,6,0,0,0,15.5,2.8,-4.06,"Dropout",0,0
1,2,1,4,0,2,120,1,5,5,7,7,128.2,0,0,0,0,1,0,32,0,5,9,9,5,11.4,0,4,4,4,4,11,0,10.8,1.4,1.74,"Dropout",69.2307692307692,69.2307692307692
2,3,1,2,1,2,150,1,3,3,2,2,130,0,0,0,0,1,0,31,0,0,4,12,2,11,2,0,5,9,3,11.6666666666667,0,9.4,-0.8,-3.12,"Dropout",55.5555555555556,23.8095238095238
1,3,1,6,1,4,133.1,1,2,2,2,3,100,0,0,0,1,1,0,25,0,0,5,13,1,11,0,0,5,11,1,10,0,13.9,-0.3,0.79,"Enrolled",20,8.33333333333333
1,2,1,2,1,3,140,1,3,3,7,1,159.9,1,0,0,1,0,0,21,0,2,6,14,5,13.6666666666667,0,2,6,10,5,13,0,16.2,0.3,-0.92,"Graduate",83.3333333333333,41.6666666666667
2,2,1,4,0,2,140,1,5,5,2,7,100,0,0,0,0,0,0,31,0,2,6,10,4,11.75,0,0,5,6,1,10,0,12.7,3.7,-1.7,"Dropout",45.4545454545455,31.25
2,3,1,3,1,2,133.1,1,5,5,3,3,116.5,0,0,0,1,0,0,34,0,0,7,11,1,10,0,0,7,7,1,13,0,16.2,0.3,-0.92,"Dropout",14.2857142857143,11.1111111111111
1,1,1,3,1,2,128,1,3,3,7,7,120,0,0,0,1,0,1,18,0,0,6,8,6,13.5,0,0,6,9,6,12.8333333333333,0,11.1,0.6,2.02,"Graduate",100,70.5882352941177
1,1,3,3,1,2,117,1,3,3,7,7,117,1,0,1,1,0,0,19,0,0,6,0,0,0,0,0,6,0,0,0,0,12.4,0.5,1.79,"Dropout",0,0
1,4,1,4,1,1,140,1,3,3,10,4,140,1,0,1,1,0,0,21,0,0,6,12,1,12,0,0,6,11,1,11,0,8.9,1.4,3.51,"Enrolled",16.6666666666667,8.69565217391304
1,1,2,3,1,2,124,1,4,4,3,1,118.1,1,0,0,0,0,0,18,0,0,6,11,3,13,0,0,6,10,5,11.8,0,9.4,-0.8,-3.12,"Dropout",66.6666666666667,38.0952380952381
1,1,1,8,1,2,158,1,3,3,2,6,153.5,1,0,0,1,0,0,20,0,0,6,7,6,14.8333333333333,0,0,6,6,6,16,0,11.1,0.6,2.02,"Graduate",100,92.3076923076923
1,2,1,3,1,2,137,1,4,4,7,3,127.9,1,0,0,1,0,0,20,0,0,6,6,6,11.8333333333333,0,0,6,7,6,12.8571428571429,0,15.5,2.8,-4.06,"Graduate",100,92.3076923076923
1,1,3,4,1,2,123,1,4,4,5,6,118.8,1,1,0,1,0,1,18,0,0,6,10,5,12,0,0,6,11,5,12.3333333333333,0,11.1,0.6,2.02,"Graduate",83.3333333333333,47.6190476190476
1,1,1,3,1,2,126,1,4,4,5,6,126.7,1,0,0,1,0,0,19,0,0,6,11,4,12.75,0,0,6,7,6,11.3333333333333,0,7.6,2.6,0.32,"Graduate",83.3333333333333,55.5555555555556
1,2,1,2,1,2,170,1,3,3,3,1,170,1,0,0,1,0,0,19,0,0,5,5,0,0,5,0,5,7,4,14.75,1,12.7,3.7,-1.7,"Enrolled",40,33.3333333333333
3,3,1,2,1,2,133.1,1,1,1,3,3,110,1,0,0,1,0,1,30,0,0,6,7,0,0,0,0,6,16,1,10,0,11.1,0.6,2.02,"Dropout",8.33333333333333,4.34782608695652
1,1,1,3,1,2,115,1,3,3,3,3,115,1,0,0,1,0,0,19,0,0,6,6,6,12,0,0,6,7,6,12.8571428571429,0,11.1,0.6,2.02,"Graduate",100,92.3076923076923
1,1,3,1,1,2,132,1,4,4,5,5,119,1,0,0,1,0,0,19,0,0,7,9,7,11.6777777777778,0,0,8,8,8,13.8,0,12.7,3.7,-1.7,"Graduate",100,88.2352941176471
1,1,4,1,1,2,132,1,2,2,2,5,121.8,1,0,0,1,0,1,19,0,0,8,8,7,13.6,0,0,8,8,7,13.6,0,12.7,3.7,-1.7,"Graduate",87.5,87.5
1,1,1,2,1,2,143,1,3,3,7,7,133.4,1,0,0,1,0,0,19,0,0,6,7,6,16,0,0,6,8,6,15.875,0,12.4,0.5,1.79,"Graduate",100,80
1,1,3,3,1,2,137,1,2,2,10,1,131.4,1,0,0,1,0,0,20,0,0,6,9,5,11.8,0,0,6,7,6,11.5,0,7.6,2.6,0.32,"Graduate",91.6666666666667,68.75
1,2,1,6,1,2,130,1,3,3,7,1,135,0,0,1,1,1,0,25,0,0,5,5,0,0,0,2,6,7,2,14,0,13.9,-0.3,0.79,"Dropout",18.1818181818182,16.6666666666667
1,1,2,3,1,2,121,1,3,3,7,7,122.8,0,0,0,1,1,0,19,0,0,6,0,0,0,0,0,6,0,0,0,0,12.4,0.5,1.79,"Dropout",0,0
2,3,1,3,1,2,130,1,5,5,5,1,140,0,0,1,1,0,1,34,0,0,6,7,6,16.1428571428571,0,0,6,10,6,16.2,0,9.4,-0.8,-3.12,"Graduate",100,70.5882352941177
1,1,2,1,1,2,135,1,4,4,7,3,125.3,1,0,0,1,0,1,18,0,0,8,8,7,11.7857142857143,0,0,8,8,7,11.7857142857143,0,12.7,3.7,-1.7,"Graduate",87.5,87.5
1,1,6,1,1,2,137,1,2,2,2,3,126.3,1,0,0,1,0,1,18,0,0,8,8,8,13.42375,0,0,8,8,8,13.42375,0,9.4,-0.8,-3.12,"Graduate",100,100
1,1,1,4,1,2,100,1,4,4,7,8,100,0,0,0,1,0,0,20,0,0,6,8,6,12.5,0,0,6,10,5,14.1666666666667,0,11.1,0.6,2.02,"Graduate",91.6666666666667,61.1111111111111
1,1,2,1,1,2,127,1,3,3,7,5,121.3,1,0,0,1,0,1,20,0,0,8,8,7,12.4642857142857,0,0,8,8,7,12.4642857142857,0,10.8,1.4,1.74,"Graduate",87.5,87.5
1,4,1,4,0,2,140,1,4,4,3,7,135,0,0,1,1,0,0,23,0,6,11,18,8,12.375,0,3,9,15,5,12.6,0,8.9,1.4,3.51,"Enrolled",65,39.3939393939394
1,3,1,4,1,2,140,1,5,5,4,4,120,0,0,0,1,0,0,28,0,0,6,8,1,10,0,0,6,9,0,0,0,10.8,1.4,1.74,"Dropout",8.33333333333333,5.88235294117647
1,1,1,3,1,2,121,1,5,5,7,8,113.7,0,0,0,1,0,0,18,0,0,6,8,5,12.6,0,0,6,10,6,12.4285714285714,0,15.5,2.8,-4.06,"Enrolled",91.6666666666667,61.1111111111111
1,2,1,4,1,2,131,1,3,3,7,7,129.7,1,0,0,1,0,0,19,0,0,5,5,5,12.6,0,0,5,6,4,12.4,0,16.2,0.3,-0.92,"Graduate",90,81.8181818181818
2,1,1,4,1,2,151,1,4,4,7,6,132.1,1,0,0,1,0,0,34,0,0,5,7,2,10,0,0,5,6,4,12,0,7.6,2.6,0.32,"Dropout",60,46.1538461538462
2,2,1,3,1,2,130,1,5,5,5,6,120.3,0,0,0,1,0,0,35,0,0,7,7,0,0,0,0,6,0,0,0,0,8.9,1.4,3.51,"Dropout",0,0
1,4,1,4,0,1,120,1,5,5,7,5,120,0,0,0,1,0,0,32,0,0,5,7,5,11.6,0,0,5,8,5,12.3333333333333,0,12.4,0.5,1.79,"Graduate",100,66.6666666666667
1,1,2,8,1,2,136,1,3,3,2,5,123.1,1,0,0,1,0,0,19,0,0,6,8,6,12.1666666666667,0,0,6,6,6,13.5,0,11.1,0.6,2.02,"Graduate",100,85.7142857142857
1,1,5,4,1,2,125,1,2,2,7,5,119.4,1,0,0,1,0,0,18,0,0,6,10,4,13.6,0,0,6,7,5,12.6666666666667,0,11.1,0.6,2.02,"Graduate",75,52.9411764705882
2,3,1,4,1,2,133.1,1,5,5,7,7,140,0,0,0,0,0,0,35,0,0,5,8,4,12.5,1,0,5,8,5,11.8,0,9.4,-0.8,-3.12,"Dropout",90,56.25
1,3,1,3,0,2,133.1,1,2,2,2,3,116.5,0,0,0,1,1,1,24,0,0,6,6,4,12.25,0,0,6,10,4,11.5,0,12.4,0.5,1.79,"Enrolled",66.6666666666667,50
1,1,1,3,1,2,120,1,3,3,7,7,113,1,0,0,1,0,1,20,0,0,6,7,6,11.7142857142857,0,0,6,8,6,12.625,0,13.9,-0.3,0.79,"Graduate",100,80
1,1,3,3,1,2,143,2,3,3,2,7,133.9,1,0,0,1,1,1,18,1,0,6,7,6,13.5,0,0,6,7,6,13,0,16.2,0.3,-0.92,"Graduate",100,85.7142857142857
1,1,3,1,1,2,133.1,1,4,4,5,7,115.5,1,0,0,1,1,1,20,0,0,8,8,7,13.0242857142857,0,0,8,8,7,13.0242857142857,0,10.8,1.4,1.74,"Graduate",87.5,87.5
1,1,5,8,1,2,121,1,2,2,2,5,116.5,1,0,0,0,1,0,18,0,0,6,12,0,0,0,0,6,0,0,0,0,9.4,-0.8,-3.12,"Dropout",0,0
