Gender,Marital_status,Nationality,Age_at_enrollment,Debtor,Scholarship_holder,Tuition_fees_up_to_date,Mothers_qualification,Fathers_qualification,Mothers_occupation,Fathers_occupation,Displaced,Attendance,Educational_special_needs,International,Application_mode,Application_order,Previous_qualification,Course,Previous_qualification_grade,Admission_grade,Target,Curricular_units_1st_sem_(credited),Curricular_units_2nd_sem_(credited),Curricular_units_1st_sem_(enrolled),Curricular_units_2nd_sem_(enrolled),Curricular_units_1st_sem_(evaluations),Curricular_units_2nd_sem_(evaluations),Curricular_units_1st_sem_(approved),Curricular_units_2nd_sem_(approved),Curricular_units_1st_sem_(grade),Curricular_units_2nd_sem_(grade),Curricular_units_1st_sem_(without_evaluations),Curricular_units_2nd_sem_(without_evaluations),GDP,Inflation_rate,Unemployment_rate
0,1,1,30,0,0,0,2,2,7,2,1,1,0,0,1,1,2,8,95.0,97.62293661590208,Graduate,0,3,6,6,6,6,4,4,14.08010683183467,13.51976015494424,0,0,3.1812079746424415,1.915095500497693,5.831613507339958
1,1,1,29,0,0,0,2,3,7,7,0,1,0,0,1,2,3,7,134.82517864512684,134.97373240173826,Graduate,0,2,7,7,5,5,3,7,14.39178570696244,14.152441354219881,0,0,1.6424511660808705,1.238690165191104,9.57678062297232
0,2,1,24,0,0,0,3,2,3,7,1,1,0,0,1,2,2,5,109.88737741219843,101.75690177561064,Graduate,1,0,5,6,2,3,3,6,13.62877457855796,12.391088590879205,0,0,3.394745636408381,2.7346254120008764,6.401010634429975
0,1,1,28,1,0,0,2,3,6,6,0,0,0,0,1,1,2,8,132.2420666164595,118.34725783203817,Dropout,0,1,6,5,6,7,5,4,16.041784226548174,14.16932282508782,0,1,1.1148376084941063,1.3087402052060757,8.437690188103183
1,1,1,21,0,0,0,3,2,7,5,0,0,0,0,1,2,2,5,129.09614503990525,133.27874640289718,Graduate,1,0,5,5,1,0,3,4,14.971356639821497,14.192192558514966,0,1,1.5741549977751856,1.7399595861139112,8.652923779436167
0,1,1,25,0,0,0,2,2,6,10,0,1,0,0,2,3,2,2,129.21570948715527,126.74465991402462,Dropout,2,1,6,6,6,5,2,5,10.124297133831238,10.0,0,0,5.111957377848968,1.3362403433113847,4.784616847806638
1,2,1,28,0,0,0,4,2,7,1,1,1,0,0,1,1,2,1,118.9682719034437,120.35458304362116,Graduate,1,0,4,3,4,4,2,1,17.49216903964206,16.678582973366783,0,0,3.222850541947355,0.759168720810207,7.2830940066254435
1,2,1,22,1,0,0,1,1,3,4,1,1,0,0,5,4,2,6,116.02284032979402,97.64839675477043,Dropout,1,1,5,5,4,5,4,4,15.851645095963265,15.67276593804366,0,1,0.8991600579581549,0.784171962920319,9.270979010623215
1,1,1,20,1,0,0,3,3,7,3,1,0,0,0,1,2,1,7,127.0601822454802,131.82600863816475,Graduate,0,0,7,6,0,1,4,3,17.158002580952022,17.35170475299132,0,0,3.012514927009204,1.1079498130319065,4.4613900774551425
0,1,1,17,0,0,0,3,2,5,4,0,0,0,0,3,1,2,8,132.58008056958124,141.9766940282488,Graduate,0,0,6,5,6,7,6,5,13.836870859139319,15.367357425383766,0,0,3.158511670750732,1.0368809781959811,7.404476514560001
1,1,1,21,0,0,0,2,4,10,3,0,1,0,0,1,5,2,7,134.03790445537047,132.51125385419215,Dropout,0,2,6,7,5,4,5,5,13.53916208934435,13.338779249049459,0,0,2.809871314081543,1.1703278379443938,6.242259213842115
0,3,1,25,0,0,0,2,1,1,3,1,1,1,0,3,1,2,6,145.1783277968048,136.2092439594088,Graduate,0,0,5,6,1,0,4,5,12.970110817676339,12.877409986130111,1,1,1.901068173557149,1.5502391696222917,7.0907385760704615
0,1,1,26,0,1,0,4,1,4,3,1,0,0,1,4,3,2,2,154.12740783787996,158.46873790600142,Graduate,0,0,4,5,1,0,3,5,14.04061797275859,13.053413732994684,0,0,1.3256548980610643,1.314884991448411,8.434005406947906
0,3,1,24,0,0,0,2,4,2,6,0,1,0,0,1,2,3,5,119.80405395286235,116.96202787856835,Dropout,0,0,6,6,3,3,3,4,15.265304421396833,15.277263619256908,0,0,3.211129553994604,1.3315827327847087,4.96565265019872
1,1,1,18,1,1,0,4,1,6,4,0,1,0,0,1,3,3,4,122.5068157479643,131.14031353484302,Dropout,1,1,6,5,3,4,1,5,13.869477081059243,14.468710698720532,0,1,2.0248088624927236,1.9885387670489378,8.205590288405192
0,2,1,17,0,0,0,4,1,3,7,1,0,0,0,1,2,3,2,173.29456946626289,173.50194974759802,Dropout,0,0,4,4,0,-1,3,3,12.747333482296767,13.453381145114717,0,0,0.8254654297892641,2.3130618853862424,9.66639785186049
0,2,1,19,0,0,0,3,2,7,6,0,0,0,0,2,1,2,7,155.14682982422997,133.72403258211594,Graduate,0,0,4,4,4,5,3,1,15.602313696965147,15.48731078352115,0,0,1.6238563573586418,2.1745248444440604,9.472193619306893
1,1,1,19,0,0,0,4,4,7,2,1,0,0,0,3,1,2,2,124.48776236297644,100.9968255564457,Graduate,0,0,7,8,3,2,6,4,13.66636400598211,13.411629347320549,1,1,0.5862541496548368,1.3538991760646248,9.292303637293399
0,3,1,19,0,0,0,3,4,3,7,1,1,0,0,1,2,3,6,114.93155429836168,107.82724112828808,Dropout,1,0,5,5,1,2,4,4,14.728889076217476,14.048080058729761,0,0,1.1732783632855173,1.3006482262509524,7.926516678215768
0,1,1,24,0,0,0,3,2,2,5,0,1,0,0,1,2,2,5,130.030249785363,134.55924421030107,Graduate,0,0,4,5,1,1,4,4,11.384230589206494,11.467232270592154,0,0,2.9919494485686684,1.3631076824550437,5.875585629039716
0,1,1,31,0,0,1,6,3,7,2,0,1,1,0,1,5,1,3,134.93673289135802,130.01345398136192,Graduate,0,0,5,4,0,0,4,3,11.942044452850173,12.957100379982752,0,0,2.0233130501711067,1.3974086440377833,8.532869395847602
0,1,1,22,0,0,0,2,3,4,2,1,1,0,0,1,2,2,4,153.6372577907183,158.55858595029136,Graduate,0,0,4,3,2,2,2,3,12.463512703058754,13.3793166824286,0,0,3.3227301174082955,1.2567884476760314,6.210007510470464
0,2,1,20,0,0,1,2,5,5,7,0,1,0,0,1,1,2,1,95.0,95.0,Graduate,2,0,7,7,2,1,7,4,13.791951097671976,14.224391282209774,0,0,1.1987283418288892,2.516682915048257,6.302502072592171
0,1,1,20,0,1,0,2,1,3,7,0,0,0,0,1,1,2,1,120.70748729041972,141.33371033805085,Graduate,1,1,7,8,4,5,4,5,12.461119649132653,12.75748101235471,1,1,0.7643496753885874,1.9798390913900605,8.841602653733663
1,1,1,22,0,0,0,3,4,5,6,1,1,0,0,1,3,2,1,175.9991126226882,174.11926356067724,Dropout,0,1,6,6,5,6,4,4,13.923434251362547,14.040984695205387,0,0,2.619237731918608,1.3336105544329007,8.483433214813475
0,1,1,17,0,1,0,2,2,3,4,1,1,0,0,4,4,2,2,140.32459499135572,143.0166902495512,Dropout,1,0,4,5,0,-1,3,2,12.701691405398737,11.61460890987587,0,0,0.9687240561881321,1.4927980766297384,10.331395999161419
0,1,1,22,0,0,0,5,2,7,5,1,0,0,1,1,2,2,7,141.24684040295733,131.66132417862778,Graduate,0,0,4,3,3,4,3,3,18.035861345108135,19.183755019645254,0,0,1.3580115815073164,1.831423012876033,7.774549207389532
1,1,1,23,0,0,0,2,2,5,7,1,0,0,0,1,1,2,5,128.71140793639907,124.52940169172687,Dropout,0,1,4,3,4,3,4,1,15.40631436874875,16.121053338044778,0,0,1.4819457546087673,1.0274542456477196,7.8059358090310305
0,1,1,22,0,0,0,4,3,7,7,1,1,0,0,1,4,2,1,155.77356039616535,160.7123206146688,Graduate,0,1,7,7,7,8,4,4,13.537141380449468,12.180269044347396,1,0,2.3599063618094083,2.0290536351324184,7.356971847742841
1,2,1,23,1,0,0,2,3,4,6,0,1,0,0,5,1,2,8,103.92519494280964,103.46322432386833,Dropout,0,2,7,6,3,3,4,5,16.361055802930597,16.132603590525616,0,0,0.7826562290998051,1.4666861176103494,8.651559052463995
0,1,1,23,1,1,1,2,3,6,3,1,0,0,0,3,1,1,5,131.50055706719033,103.68437809197277,Graduate,2,0,4,3,0,1,3,3,14.714262627326454,13.912040819469441,0,0,2.290816203964614,1.3406067125645689,8.948367514332862
0,1,1,17,0,0,1,1,3,3,1,1,1,0,0,1,2,2,1,98.37637931857617,103.36740965489088,Graduate,0,0,4,3,4,5,3,2,13.92244775413748,15.934481226686637,1,0,3.3353851435220503,0.27723154880500944,6.669197826514343
0,1,1,24,0,0,0,2,3,9,2,0,1,0,1,3,1,2,7,139.60377263364745,145.6952625209974,Enrolled,0,2,5,5,5,6,3,5,12.121847006890977,10.84215946774801,0,0,1.7444616380841567,1.2916063455996634,8.583352758564269
0,1,1,18,0,1,0,2,4,6,7,0,0,0,0,3,2,2,4,131.0788812943174,138.38721867045865,Dropout,0,0,5,5,5,4,4,4,14.17510219149575,14.310788321368078,0,0,1.5432682287643187,1.8487468425699345,7.5397428030200295
0,2,1,17,1,0,0,5,2,2,2,1,1,0,0,5,1,2,5,107.40250095191232,118.39644364018964,Graduate,0,2,7,8,6,7,4,6,13.713273417498725,14.328806325207013,0,1,2.5857698568076315,1.2816488707992542,7.11671922271004
0,3,1,17,0,0,0,2,2,3,5,0,1,0,0,4,1,2,5,160.21084346429117,162.01837924186043,Graduate,0,0,5,4,4,3,3,2,16.969761676169316,15.757791084503992,0,0,2.1193078773546428,2.237240761659019,6.292080776381494
0,1,1,23,0,0,0,3,2,1,7,1,0,0,1,1,1,2,1,153.80160328512602,177.7574418964723,Graduate,1,1,6,7,3,4,2,5,10.939968040302269,12.021730556461833,0,0,2.136369298863225,1.5225048369183327,8.224576800155893
0,2,1,20,0,0,0,2,2,1,4,1,1,0,0,1,2,2,8,160.59541646053825,162.93138306750487,Dropout,1,1,5,4,2,3,4,3,13.76194293958982,12.892550981008862,0,0,3.0147566960518284,0.868675596151053,7.139791000633173
0,2,1,17,0,0,0,1,3,6,7,1,1,0,0,2,1,2,3,109.86670237718508,95.0,Enrolled,0,0,6,7,2,1,6,6,12.511417346324412,11.592718808525719,0,0,2.472851511740932,0.9769357950540883,7.865096879882386
0,2,1,23,0,0,0,3,3,4,6,1,1,0,0,5,1,2,5,119.92659654689274,122.16334832616852,Dropout,1,4,6,5,3,3,3,4,13.211569140258627,13.914934954480513,0,0,1.7837986486239306,1.0607823006851347,9.654483426702136
0,1,1,17,0,0,0,1,3,10,5,1,0,0,0,1,1,2,7,164.0415931815772,175.249975272331,Graduate,0,1,7,7,1,1,7,5,12.354813455254225,12.201169979430205,0,0,1.4905105196180832,2.123284623833954,8.055957687866975
0,3,1,22,0,0,1,4,2,2,7,1,1,0,0,1,1,2,3,156.21017556356375,142.43255828145098,Graduate,0,0,6,5,1,1,4,2,13.838787407176543,12.727856367468574,0,0,2.947238558541127,1.7038341183335382,7.872919245700034
1,1,1,22,1,0,0,4,3,7,7,1,1,0,0,1,2,2,6,168.07087259095445,165.36585498768355,Graduate,1,0,5,5,4,3,4,3,11.254726309479071,10.250266058890876,1,0,1.2891197241000332,2.6984745173978117,8.640854132274415
0,1,1,25,0,1,0,2,2,4,4,1,0,1,0,1,1,2,8,135.20107198716337,147.32952469207822,Graduate,0,0,4,4,3,3,3,4,13.541156796493498,12.414105919177135,0,0,2.452870767490483,1.2920755234688155,8.550375147522324
1,1,1,30,1,0,0,3,5,3,7,1,0,0,0,1,1,2,7,137.81311319396767,132.16669999568936,Dropout,0,0,5,5,2,1,4,2,15.758485087689131,15.019114151451886,0,2,2.2915671499201125,1.561023445428111,7.217905806954872
1,1,2,17,0,0,0,1,2,10,7,0,1,0,0,1,3,1,7,152.32252217908498,149.94676083910562,Dropout,0,0,5,4,0,-1,3,2,14.345359125674475,13.690520648317294,0,0,1.7731970954233953,0.8429898945446458,7.298618123352366
0,1,1,21,0,0,0,3,3,7,7,1,1,0,0,5,1,2,4,112.97749918958024,120.78553969748673,Enrolled,1,0,5,6,1,2,3,3,14.507000892298441,16.050682790864414,0,1,0.16711875330411918,1.9686885938699095,8.573312994960443
1,1,1,20,1,0,0,4,4,7,7,0,1,0,0,3,4,4,4,143.9161567784818,131.0956445463358,Graduate,1,1,7,8,0,0,5,6,15.618301380600645,17.42258203490928,0,1,3.358339909233358,2.269672356685976,7.283520291457728
1,1,2,23,1,0,0,4,5,7,4,1,0,0,0,2,2,1,4,190.70099463367993,190.58341829552526,Graduate,0,0,5,5,2,2,3,2,15.421564467998849,15.153746371414865,0,0,-0.08657525843816405,0.5971401984563689,9.596033331083746
0,2,2,22,0,0,1,2,2,10,4,0,1,0,1,1,1,1,6,132.8432342171131,123.12582915994173,Graduate,0,1,5,6,3,4,5,5,12.161644221586947,11.072232360237654,2,1,-0.3241029112233065,1.0255370083324467,8.71519816091091
0,2,1,19,0,0,0,2,2,6,7,1,0,0,0,4,1,2,2,107.93130134375106,105.24971526055339,Dropout,3,1,7,6,1,0,4,3,15.305254104347997,17.020455499878,0,0,2.6807502208061167,1.186344628697917,7.515126823380265
1,1,1,19,0,1,0,3,2,2,2,1,0,0,0,1,4,2,7,148.22196589733662,150.58988033604234,Graduate,1,0,5,6,4,5,4,4,13.212029223940528,13.897316438431433,0,0,2.766371938778319,1.7322612505613195,6.700482790986813
1,2,1,17,0,0,0,6,2,1,7,1,1,0,0,1,2,2,1,121.97680118077177,132.57993379490787,Dropout,1,1,7,7,0,1,5,3,16.149009857991494,16.659177432959652,0,1,1.168522751626069,1.1732283472052205,7.019094683069854
0,2,2,26,0,0,0,5,3,7,4,1,0,0,0,5,2,2,2,137.86032749861832,140.9849752923699,Dropout,0,0,4,3,1,1,3,3,15.50736546766875,14.841611193001407,0,1,3.5029367916546326,0.40401777373940706,4.557581008995053
0,2,1,23,0,0,0,2,5,7,7,1,1,0,0,1,2,2,4,161.75137404069355,156.09986448260176,Dropout,0,0,5,6,2,2,1,5,12.95560468744883,12.861895103059208,0,1,0.9204162858576153,1.8300402544179606,9.69162525329727
0,1,1,26,0,0,0,4,1,7,5,0,1,0,0,1,1,4,3,151.16220719359018,163.13438924979985,Graduate,1,0,4,5,1,0,3,3,11.192207728793045,10.36467341575594,1,0,2.9267493844856927,1.2934055965111253,7.220581987915256
0,1,1,19,0,0,0,5,3,2,6,0,1,0,0,4,1,2,3,130.22959807498307,136.38323053657166,Graduate,2,1,6,5,6,5,5,1,15.333023337355778,14.911995529203331,0,1,2.9448045287552054,1.4898792501787765,6.759918483886985
1,3,1,18,0,0,0,2,4,10,7,0,1,0,0,5,1,2,3,156.76984454019075,137.35333912697635,Graduate,2,0,6,7,1,2,5,6,14.199127359189882,16.067292310529325,1,0,2.5391582505435077,2.0058435865346307,7.639859376865173
0,1,1,17,0,0,0,4,1,6,7,0,1,0,0,4,2,3,3,106.64139644356851,115.02106060145606,Dropout,1,0,4,3,3,4,3,3,15.98763607987178,17.253348746708195,0,0,3.4382205480726427,2.304907864692559,8.113419257757535
0,1,1,23,0,0,0,2,2,7,3,1,1,0,0,1,4,3,4,143.94214162256395,144.59129887298548,Graduate,1,1,7,7,3,2,4,5,14.048981901435777,12.592943217166686,0,0,1.2276291160204937,1.6970892789582026,10.421509472429973
1,1,1,17,0,1,0,2,4,1,1,0,0,0,1,1,1,2,5,132.3200509145182,131.99129904967407,Graduate,0,0,4,3,4,3,3,2,13.130149824244313,13.491539563479426,2,0,1.5310605993683875,1.470349101505081,7.963203760985347
0,1,1,30,0,0,0,2,5,10,7,1,0,0,0,1,2,4,4,95.0,106.9042966488937,Graduate,0,2,6,7,6,6,6,5,11.970900036790411,11.164758838679411,1,0,1.5370344884926093,1.6526824250698982,9.75752571629253
0,1,1,17,0,0,0,3,3,6,7,1,1,0,0,1,5,2,7,115.78575098940202,113.74264844760506,Dropout,1,1,5,6,3,3,4,2,12.512658065158476,11.442728729808392,0,1,3.2898536485077314,0.8903616725941996,6.966105238652744
1,1,1,22,0,0,0,4,1,6,2,1,1,0,0,5,1,2,3,139.70771422121317,148.64920441216051,Graduate,1,1,5,5,5,6,4,3,16.65558248549607,16.426408947777034,0,0,2.113665486614378,1.0240339578057314,7.308944171517445
1,1,1,29,0,0,1,3,1,10,4,0,0,0,0,5,1,2,3,154.9341587888282,167.70805444463423,Graduate,2,1,4,5,2,1,1,3,13.720123661276721,12.551846959348921,0,0,1.3714514831151585,1.5711258709344698,7.358743607615157
0,2,1,24,0,0,0,1,3,9,3,0,0,0,0,4,1,2,5,140.43542807982868,141.05759594871668,Graduate,0,1,6,7,4,4,5,5,15.596636274787066,16.523098328051688,0,0,0.6348056363891481,1.1850529613868883,9.430606517906817
0,2,1,22,0,0,0,2,1,3,9,0,1,0,0,1,1,2,1,134.0786313388726,138.55227252860695,Dropout,0,1,5,6,0,-1,4,3,12.034370592103738,12.658226606893098,0,0,0.2663595177819871,1.4818779253162293,10.275934854659681
0,1,1,17,0,0,0,3,1,9,3,1,1,0,0,3,2,2,1,156.1956795642061,163.1357386201893,Graduate,1,0,4,5,4,5,3,4,11.200651641257778,10.453921822728319,0,0,3.315383999596593,1.3446889062457434,5.093749260672608
0,3,1,17,0,0,0,3,4,7,2,0,1,0,0,4,1,2,7,145.4848706486531,150.10967817473787,Graduate,0,1,6,7,3,4,6,3,14.710733974793769,16.901644218439536,2,0,2.551128400877088,1.4757831995047277,7.690053420701468
0,1,1,25,0,0,0,3,4,1,2,1,0,0,0,1,1,2,4,159.9454922712465,168.83890984601288,Graduate,0,0,7,6,4,4,5,4,15.709356948219623,16.87430632539072,0,0,3.580826859290428,1.434414994502027,5.140458123111519
0,1,1,29,1,0,0,1,4,3,7,1,1,0,0,1,3,2,1,151.48860199163698,141.04461350705887,Graduate,2,1,7,7,6,5,2,4,19.27439271697481,18.62565306186672,0,0,2.3058530882119044,0.9124853122324976,7.666704266088415
0,2,1,19,0,0,0,4,1,5,7,0,1,0,0,2,3,2,4,125.75949081367328,119.34537697948385,Enrolled,1,3,7,8,4,3,5,8,10.610620241597818,13.227341053199936,1,1,1.9125693182218622,1.521222712134803,8.696293829609562
0,2,1,17,1,1,0,5,2,6,4,0,0,0,0,1,4,2,4,153.41816080070038,140.82237023690098,Graduate,0,1,6,7,6,6,2,2,12.215377921695715,11.956930484327795,0,0,2.4571735279566873,2.3404664898084135,7.923040291175903
0,3,1,17,0,0,0,3,4,7,2,1,0,0,0,4,4,2,2,159.21893255169874,176.07920317025045,Dropout,1,0,4,3,1,1,4,2,15.965313073242147,14.709471632280863,0,0,3.9148778093303163,0.35624220737357515,5.650129706505336
0,1,1,17,0,0,0,3,3,3,6,0,1,0,0,1,4,2,3,168.0034993555681,151.24603375691814,Dropout,0,0,4,3,1,2,3,2,11.851381976197413,10.837174208595794,0,1,1.3873541958166915,1.7932930515188739,8.929324404354157
0,2,1,20,0,1,0,5,4,7,3,1,1,0,0,1,1,2,2,129.45723660912915,142.66438260953652,Graduate,0,3,6,7,1,2,5,5,14.807651335896248,14.918256604878662,1,0,2.2522985732051812,2.0971404583682625,5.740281645331105
0,1,1,29,0,0,0,3,6,7,1,1,0,1,0,5,1,2,4,132.73747744224602,137.46009707276906,Dropout,0,0,5,5,4,3,2,3,14.39645754932731,14.646165956792151,0,0,0.8723263999734565,1.6944142730671938,10.053994307541336
0,2,1,24,1,0,1,3,4,7,7,0,0,0,0,5,1,2,4,157.6078276638339,148.8457443077375,Dropout,1,1,6,5,3,2,4,5,16.338499280668014,16.239192015019185,1,0,0.12806822711191956,1.2611146383522651,10.923011527099755
1,2,1,23,0,0,0,3,3,9,7,1,0,0,0,3,1,2,5,156.83108949031927,144.11746381319531,Graduate,0,0,5,5,2,2,2,4,16.555024003552173,15.923919815627427,0,0,2.4253072110188074,1.6560582400265098,6.954216073511239
1,1,1,19,0,0,0,2,2,7,10,0,1,0,0,3,1,1,8,129.79361213230163,129.41351548223616,Dropout,1,1,6,7,2,3,4,6,14.793807746662063,16.570227667675542,0,0,2.4887012578340006,1.497041273088952,8.71068992044176
1,1,1,18,0,1,0,3,3,3,5,0,1,0,0,5,2,2,2,126.5514326523719,124.30709049477123,Graduate,0,0,7,8,0,1,4,7,16.578399823199295,16.19330524807076,0,0,2.0788487854441224,0.9112680126766896,7.851940459386387
1,2,1,28,0,0,0,4,3,7,3,1,1,0,0,4,3,2,4,131.33944564699948,135.2944123130668,Graduate,0,3,5,6,2,2,3,5,14.945697265102945,14.581630195863402,0,0,1.6360933780372346,1.0997462631400516,9.429838607351657
0,1,1,22,0,1,0,2,2,10,7,0,1,0,0,2,1,2,5,141.58514905883413,119.5905503553117,Enrolled,1,0,6,7,3,4,4,4,12.81862373000942,10.535300170054683,0,0,2.9374585388210033,1.6887525817657967,4.796296448055761
0,1,1,17,0,0,0,4,4,2,2,0,1,0,0,2,2,2,5,122.24377263285992,120.35814951460935,Graduate,0,0,4,3,2,1,2,1,11.39516857469004,10.117463826482304,1,1,1.8586826292806466,2.229737882550815,7.219747329440846
0,2,1,18,1,1,0,3,1,10,3,1,0,0,0,1,1,2,6,148.39462953619523,139.6290046698858,Enrolled,0,1,6,7,6,7,4,2,12.51123264908299,13.988072693555807,0,0,2.439280251796403,0.6030858649511358,5.918783750453165
1,1,1,17,0,0,0,2,4,1,3,0,1,0,0,1,1,1,3,105.46393156339968,118.22910619092417,Dropout,0,1,4,5,4,3,3,3,12.458428836126092,11.798557608920367,0,0,3.7799136715991892,1.817414580940483,5.080041752934023
1,2,1,18,0,1,0,3,1,6,10,0,1,0,0,4,1,2,6,123.3662328010031,127.45928506149973,Dropout,0,0,5,6,4,3,3,5,19.178445355041653,20.0,0,0,2.7028077886981334,1.022174323588568,8.271970081081351
0,1,1,24,0,1,0,2,2,7,7,1,0,0,0,2,5,4,2,143.68037771190208,138.60529778359935,Enrolled,1,0,5,4,1,2,2,3,14.974233857958616,14.314414652093227,0,1,3.0845064408746303,0.8775048531725841,6.606240262231127
0,1,1,20,0,0,0,4,4,7,2,0,0,0,0,4,4,2,2,121.61273212986333,135.82566732707133,Dropout,3,0,7,8,7,7,3,6,12.55416083341777,11.76387891586789,0,0,2.342422990082494,1.0607449900112031,7.222537770611467
0,2,1,21,0,0,0,2,1,7,1,1,1,0,0,1,1,1,7,131.63258682486472,127.27566123989754,Dropout,0,0,6,7,0,-1,5,4,13.832215848759887,14.062643769120907,0,0,0.006217975022573929,1.6068766189736081,9.01718642355107
0,1,1,28,1,0,0,5,3,6,7,0,1,0,0,1,4,2,4,137.45400206241172,136.41341991161988,Graduate,0,0,4,4,2,1,3,2,10.050240728044649,10.41597882792503,1,0,3.038004070102409,1.2499738302231964,7.4795474026995
1,1,1,18,0,1,0,3,2,7,7,1,1,0,0,1,1,2,4,182.4207777079406,185.12656181677755,Graduate,0,0,4,3,4,3,1,3,13.012643982259712,11.71911854271888,0,0,2.7301786711073657,1.3174609554484307,6.621604787154151
1,2,1,30,0,0,0,3,4,7,7,0,0,0,0,1,2,2,8,113.87793876847233,122.9704246462434,Graduate,2,1,7,7,5,4,6,5,10.50774062148297,10.026021307924179,1,1,2.076484567891022,1.3644567171905044,7.391872774990637
0,1,1,18,1,0,0,6,4,5,2,1,0,0,0,2,2,2,6,144.71363915366396,144.83251000162588,Graduate,1,0,5,5,2,2,5,3,13.746521290381597,13.652984949966903,0,1,0.9809584845538861,2.039019719926872,8.141348544563607
1,1,1,21,0,1,0,1,5,6,5,0,0,0,0,3,3,2,6,119.50331326658966,133.70723650915707,Graduate,1,0,6,6,1,1,4,6,10.689991589900451,10.807495152589853,0,0,2.9749705738388226,1.0384630285023624,8.725417462132926
1,1,1,20,0,0,0,3,4,7,7,1,0,0,0,1,1,2,2,118.75325159556894,114.73524004454413,Dropout,0,1,4,5,0,1,3,3,12.99795841852514,13.423381820424819,0,0,2.055692394625337,2.1814901091271026,7.923756319810174
0,2,1,22,0,0,0,1,3,4,9,1,1,0,0,1,1,2,2,122.49922694396992,112.69004405880999,Dropout,0,0,4,4,1,0,3,1,12.4346608474614,12.42681960636947,0,0,1.743872325500355,2.419131665855017,8.29501620719233
0,2,1,23,1,0,0,4,2,6,2,0,0,0,0,4,1,2,4,136.86939646739174,152.79498812290007,Dropout,0,0,6,5,2,1,6,5,12.82836436735692,13.870087540158305,1,0,2.012015243187057,1.4544235903984106,8.382691473522877
0,2,1,23,0,0,0,3,2,1,6,0,1,1,0,5,2,2,6,168.6760300978247,165.54181013241444,Dropout,0,0,4,3,2,1,4,3,11.585058245060912,13.903517448078627,0,0,0.8181001710330147,1.550193922265494,7.622060973727686
0,1,1,17,0,0,0,5,2,7,2,0,1,0,0,1,2,2,4,163.49672123075393,169.42929884433792,Dropout,0,1,7,7,6,5,4,6,13.963986656427968,12.939893275497107,0,0,2.405747307285217,2.2198418631110983,6.67222870382646
0,2,1,17,0,0,0,4,3,2,5,1,1,0,0,1,3,2,1,130.8364088221315,138.5193684473753,Dropout,0,0,5,6,1,1,4,5,16.575704266326646,16.368443407826717,0,0,1.74047461100152,1.6749079461498024,8.244089304569542
0,1,1,34,0,0,0,1,4,5,3,1,1,0,0,1,1,2,6,134.67045201052628,155.4975780795204,Dropout,0,1,5,4,5,4,2,3,17.446660799871125,16.63738914489068,1,0,2.242068284518901,1.8588004520876171,9.222596117680906
0,1,1,19,0,0,0,1,2,3,7,1,0,0,0,3,5,2,7,151.8266936019519,148.85563422107703,Dropout,0,0,7,8,3,2,5,3,10.381047183036278,10.0,0,0,1.1050410301558795,2.1000427817064153,9.547348957027085
0,1,1,24,0,0,0,3,1,1,3,1,1,0,0,2,5,2,8,141.15314297178318,146.42984633214692,Graduate,0,0,6,5,1,2,6,3,12.610451735539339,12.312544831223269,0,0,3.7756443601611394,1.4610698846227874,5.600542326017736
1,2,1,17,0,0,0,3,2,5,5,0,1,0,0,1,1,2,4,127.26703491681018,119.43716096813388,Dropout,0,1,4,4,4,4,1,3,15.948041908602502,14.9404954019016,0,0,2.151465730411222,1.7533452200582507,7.079607114533307
0,2,1,20,1,0,0,2,2,5,5,0,1,0,0,2,1,3,3,153.2283263422508,148.41603859283282,Graduate,1,1,7,6,6,7,6,4,12.779667724961062,13.48194846449972,0,0,1.6221360696642109,1.0883172230123872,9.938206645908739
0,1,1,20,0,0,0,1,3,5,7,1,0,0,0,1,2,2,8,172.41940170225413,164.84150670797445,Enrolled,1,1,5,5,3,3,4,3,15.495756840110342,17.687982847859367,0,1,0.5451599290662501,1.6720455843946582,8.392320374179837
0,1,1,23,0,0,0,3,3,3,7,0,1,0,0,1,1,2,6,161.1685392006435,169.63803698174593,Graduate,2,1,7,7,3,4,3,6,14.530342641537779,14.49581960407812,0,1,2.2245514906564248,1.0800678799743846,6.41188808909786
1,2,1,17,0,0,1,1,3,10,1,0,1,0,0,3,1,2,1,167.13160764081786,176.3297094542821,Enrolled,2,0,7,8,7,6,3,6,14.553253823433057,14.029631520554883,0,0,1.9115867836602156,1.3413540159787138,8.121430245196262
0,1,1,22,0,0,0,4,1,1,1,1,1,0,0,3,1,2,5,137.2124518702261,140.90105833889098,Graduate,1,1,4,3,2,2,2,2,10.488287933239354,10.0,0,0,3.882909819521363,1.9926993930833548,6.104262433814145
0,3,1,17,1,0,0,4,6,7,6,0,1,0,0,4,3,3,1,118.3473023065677,110.589857382948,Graduate,1,1,5,5,5,5,5,5,16.225783341865732,15.688248584536023,0,0,1.5995820077934146,1.5874068777502905,7.381454063202212
1,1,1,23,0,0,0,4,1,7,5,0,0,0,0,5,1,2,2,99.99451711342743,95.0,Dropout,1,1,5,5,1,1,5,4,16.536103267680588,17.05068683619545,0,0,2.45876132977381,2.189700985531484,7.445175508803093
1,1,1,17,0,1,0,1,2,2,3,1,1,0,0,2,1,2,1,98.56058047744662,95.0,Enrolled,0,0,5,4,1,1,4,2,13.305317459524586,13.479870148909841,0,0,1.5119527770799017,1.0000926785134334,8.724734892613728
